F,E,base,height,length,coord0,coord1,coord2,coord3,coord4,coord5,coord6,coord7,coord8,coord9,coord10,time
460.0,100000000000.0,0.01,0.016,0.2,"(0.0, 0.0)","(0.01026261592808371, -1.3948192267448877e-05)","(0.02111307108151741, -5.794827078157444e-05)","(0.03266561782728723, -0.00013594619862162857)","(0.04507718646604536, -0.0002532189462863657)","(0.058573718983882875, -0.00041715772510379854)","(0.07350200768880007, -0.0006387889684378354)","(0.09044586150503982, -0.000936135224159373)","(0.11054366743518496, -0.001343268620147158)","(0.13673451187541735, -0.0019452693838991472)","(0.19996127631280072, -0.0035925572523687137)",0.003929400001652539
460.0,100000000000.0,0.01,0.016,0.36,"(0.0, 0.0)","(0.018460375783761515, -8.108847906146791e-05)","(0.03797815200218383, -0.00033689512670874065)","(0.05875765632893014, -0.0007903726947533801)","(0.08107971914363785, -0.0014722081330384605)","(0.10534890209940273, -0.0024253752158264427)","(0.13218647906723302, -0.0037139756632252993)","(0.16263882155855167, -0.005442775749204225)","(0.19874711787797636, -0.007809834556041003)","(0.24578320879829607, -0.011309723572809618)","(0.35927210669557846, -0.020886154684884525)",0.004114000010304153
460.0,100000000000.0,0.01,0.016,0.52,"(0.0, 0.0)","(0.026600122691189294, -0.00024157586841389792)","(0.05472389537851218, -0.001003775485519158)","(0.08465954410916782, -0.0023551176654618556)","(0.11680414006706025, -0.004387124041609743)","(0.15173092008600494, -0.007227874606637095)","(0.19032187758542304, -0.011068335071545182)","(0.23406503788138394, -0.016220538817036712)","(0.28586751391106924, -0.023274331292522623)","(0.35324755770055866, -0.03370266709546605)","(0.5155092917228143, -0.062231447524466174)",0.004679700010456145
460.0,100000000000.0,0.01,0.016,0.6799999999999999,"(0.0, 0.0)","(0.03458250549416117, -0.0005255901657260007)","(0.07114615190228883, -0.0021844584659734315)","(0.1100468062975109, -0.005126412467268996)","(0.1517775931356848, -0.009551123193626965)","(0.19705418414941633, -0.01573758604378233)","(0.24698294745642607, -0.0241013525565532)","(0.3034383081932013, -0.03532103463363026)","(0.37009580981655327, -0.050679170697471625)","(0.4564917724842653, -0.07337874289865194)","(0.6635850677630096, -0.13545267823833987)",0.005060300114564598
460.0,100000000000.0,0.01,0.016,0.8399999999999999,"(0.0, 0.0)","(0.04225904869633262, -0.0009419994360853507)","(0.08694060233836845, -0.003917035941554794)","(0.1344386332569824, -0.009196107685176922)","(0.18530552232543615, -0.01713908842262954)","(0.24035141757432052, -0.028247473850868888)","(0.3008404925812236, -0.04326688568093791)","(0.3689322024365192, -0.06341371556010837)","(0.4488914432655443, -0.0909859810746914)","(0.5518528401986704, -0.1317231683815516)","(nan, -0.24305542576835823)",0.004544800030998886
460.0,100000000000.0,0.01,0.018000000000000002,0.2,"(0.0, 0.0)","(0.010262982961207185, -9.797924639094121e-06)","(0.021113826320380634, -4.070576801108794e-05)","(0.032666822006051276, -9.54952945610092e-05)","(0.045078949346447156, -0.0001778732604871157)","(0.05857621395476749, -0.00029303160185339586)","(0.07350549616233938, -0.0004487158574258425)","(0.09045073859663602, -0.000657586045542082)","(0.11055056403342202, -0.0009435763117639889)","(0.13674461084551015, -0.0013664516728460231)","(0.19998089340503017, -0.0025235921422533687)",0.0046551000559702516
460.0,100000000000.0,0.01,0.018000000000000002,0.36,"(0.0, 0.0)","(0.018467271611202995, -5.70520270021214e-05)","(0.037992340448089336, -0.0002370278478024364)","(0.05878027529256912, -0.0005560714989157891)","(0.08111282508499129, -0.0010357700664775252)","(0.10539574369578918, -0.0017063571002241533)","(0.13225195446822147, -0.002612933486352548)","(0.1627303345219382, -0.003829213784181058)","(0.19887649073498248, -0.00549455603251827)","(0.24597260863042192, -0.007956947696751617)","(nan, -0.014694767514074046)",0.004435300012119114
460.0,100000000000.0,0.01,0.018000000000000002,0.52,"(0.0, 0.0)","(0.026642591290178187, -0.00017095207851934788)","(0.05481125401136039, -0.0007102746856389639)","(0.08479872976076255, -0.0016663909892618472)","(0.11700768927972574, -0.003104019926769471)","(0.15201864000777315, -0.005113772233602329)","(0.19072363742533696, -0.007830786441326135)","(0.23462599467246445, -0.0114759109475677)","(0.2866597882263236, -0.016466644448662575)","(0.35440640345769503, -0.023845533466356393)","(0.5177571336006571, -0.04403439717876296)",0.0041714999824762344
460.0,100000000000.0,0.01,0.018000000000000002,0.6799999999999999,"(0.0, 0.0)","(0.034737087944972246, -0.00037696344662781927)","(0.07146394220856926, -0.0015664228053120402)","(0.11055244727941027, -0.0036754200206299795)","(0.15251561437909858, -0.006846858907911929)","(0.1980949616942891, -0.011280651699665805)","(0.2484326537025097, -0.017274791864730927)","(0.30545753237976886, -0.0253161271363558)","(0.37294115415863965, -0.0363249159095001)","(0.46064470671721636, -0.05259926171970695)","(0.6716190192076138, -0.0971164710524317)",0.005579499993473291
460.0,100000000000.0,0.01,0.018000000000000002,0.8399999999999999,"(0.0, 0.0)","(0.04266530821445996, -0.0006916959434611183)","(0.08777492230768048, -0.0028749910842060986)","(0.13576291484165284, -0.006747250233869312)","(0.18723157068170027, -0.012571412182440778)","(0.24305602174688035, -0.020714754134478385)","(0.3045905796744953, -0.03172420034704068)","(0.3741318862678926, -0.04649278995246356)","(0.4561870957014163, -0.0667082409019382)","(0.5624585434808099, -0.09658547839581894)","(0.8169359917203118, -0.17828074597219917)",0.0050808999221771955
460.0,100000000000.0,0.012,0.01,0.2,"(0.0, 0.0)","(0.010254935921525916, -4.744101422225251e-05)","(0.021097268916588738, -0.00019710203751197386)","(0.032640425448069964, -0.0004624125342188416)","(0.045040312186217735, -0.0008613266221837471)","(0.058521542557904885, -0.0014189865466186114)","(0.07342907079623148, -0.0021728951183339787)","(0.09034391375609704, -0.0031843455088872846)","(0.11039953474002422, -0.0045692112300671234)","(0.13652349285936527, -0.006616839339544699)","(0.19955147353326583, -0.012219544060436197)",0.006279199966229498
460.0,100000000000.0,0.012,0.01,0.36,"(0.0, 0.0)","(0.0183217968626849, -0.00026711514472233)","(0.03769317463098063, -0.0011101478684999375)","(0.05830390800623872, -0.002605186137690394)","(0.0804167702955993, -0.004853670485303106)","(0.10441286657086236, -0.007997368340918331)","(0.13088099680691834, -0.012247462861308171)","(0.1608181804468993, -0.01794884890351182)","(0.1961785464809936, -0.025753375223641947)","(0.24203006637969263, -0.037288940540602014)","(0.3520014167504027, -0.06883544776367997)",0.008731500012800097
460.0,100000000000.0,0.012,0.01,0.52,"(0.0, 0.0)","(0.025845247565525847, -0.0007215678516159659)","(0.05317402350975708, -0.0030020499838908058)","(0.08220103120844634, -0.007051236045822058)","(0.11323178634482618, -0.013146702052060978)","(0.14672023675277412, -0.02167422335149682)","(0.18338282987417293, -0.03320633472426239)","(0.2244555307236388, -0.04867607637687521)","(0.27240019373032337, -0.0698453774644175)","(0.3336914193372163, -0.10111483418003198)","(0.4779180037860934, -0.1865347851762668)",0.0074619000079110265
460.0,100000000000.0,0.012,0.01,0.6799999999999999,"(0.0, 0.0)","(0.03234596132752827, -0.0013285676152711365)","(0.06656495078503613, -0.005537996072931415)","(0.10282340736438618, -0.013029986436090395)","(0.14137692715133732, -0.024330963986423468)","(0.18262976345972887, -0.04016743585295132)","(0.22725369109885357, -0.06161252874429294)","(0.27645823855305224, -0.09041011489562911)","(0.3327399194906448, -0.12984858022455786)","(0.40286427209154846, -0.18813671055391146)","(0.5619603350292736, -0.3474342725875304)",0.007605100050568581
460.0,100000000000.0,0.012,0.01,0.8399999999999999,"(0.0, 0.0)","(0.03763302796993381, -0.0019495524702544545)","(0.07748563801779323, -0.008146389229359929)","(0.11962888802645413, -0.01921196540193129)","(0.16420627766345228, -0.03595602448371471)","(0.2114866932635085, -0.05949207639447578)","(0.26197176573798775, -0.09146182266089686)","(0.31664373908374777, -0.1345309550923805)","(0.37766349141038685, -0.1937234443463549)","(0.4511927397415197, -0.2815664016682259)","(0.6094687677783311, -0.5229920975932225)",0.006952599971555173
460.0,100000000000.0,0.012,0.012,0.2,"(0.0, 0.0)","(0.010260516964948577, -2.7525247249649985e-05)","(0.021108752148269388, -0.00011435568819230727)","(0.032658731834765024, -0.00026827957381491237)","(0.04506710613825461, -0.0004997113699695946)","(0.058559453414167136, -0.0008232373061759168)","(0.07348206290533615, -0.0012606167437810853)","(0.09041797939390554, -0.0018474143121360324)","(0.11050424237692504, -0.0026508654676556252)","(0.13667678353917853, -0.003838861925957809)","(0.19984914816806812, -0.007089589022205293)",0.006165300030261278
460.0,100000000000.0,0.012,0.012,0.36,"(0.0, 0.0)","(0.018421441766347194, -0.00015858121723438115)","(0.037898057585536625, -0.0006589135908491283)","(0.0586300212041408, -0.0015459637642271015)","(0.08089301270298878, -0.0028798017585876944)","(0.10508490729551219, -0.004744500058097297)","(0.13181772611097145, -0.0072654170397066)","(0.16212378342647094, -0.010647391910284142)","(0.19801947558362507, -0.015277642275753425)","(0.24471859651450403, -0.02212311829423496)","(0.35720631494334737, -0.040850730621336165)",0.005044699995778501
460.0,100000000000.0,0.012,0.012,0.52,"(0.0, 0.0)","(0.026370529117363074, -0.00045814209390708884)","(0.05425194089513594, -0.0019043725159387885)","(0.08390877118779819, -0.004469589283257892)","(0.11570867226852999, -0.008328085174018477)","(0.15018663955454814, -0.013723217904677997)","(0.1881716967159855, -0.021017283035379503)","(0.23107133769266708, -0.03080176210328289)","(0.2816505758970757, -0.044194409488825685)","(0.3470948425218101, -0.06398675954695118)","(0.5036118707097065, -0.11810107300769893)",0.00953089992981404
460.0,100000000000.0,0.012,0.012,0.6799999999999999,"(0.0, 0.0)","(0.03381696272663199, -0.0009362242948599691)","(0.0695748889627914, -0.003895019679823354)","(0.10755627465656689, -0.009148448535700996)","(0.1481628038691425, -0.017056539146858753)","(0.19199092997584005, -0.02811971865974421)","(0.2399814843298761, -0.043080738003595576)","(0.2937567407442519, -0.06315009008590904)","(0.35654668733373546, -0.09061368614667153)","(0.43684308057269716, -0.13118082893558553)","(0.6258793140284404, -0.24200130745255702)",0.004839599947445095
460.0,100000000000.0,0.012,0.012,0.8399999999999999,"(0.0, 0.0)","(0.04048056661652417, -0.0015336742990094464)","(0.08329781974915554, -0.006389400564247102)","(0.12869487109660513, -0.015025508895692253)","(0.1770349260388682, -0.028044016485553467)","(0.22888012701460841, -0.046277132480833025)","(0.2851486092608404, -0.07095547454392817)","(0.3474705430341592, -0.1040801780209478)","(0.41917251036148506, -0.14942614443124216)","(0.5091844742300239, -0.2164187531268583)","(0.7156599373452058, -0.39942110876201514)",0.005442800000309944
460.0,100000000000.0,0.012,0.014,0.2,"(0.0, 0.0)","(0.010262219640415127, -1.734734066735013e-05)","(0.021112255650287744, -7.207028104493019e-05)","(0.03266431769111661, -0.00016907656506020213)","(0.04507528313923745, -0.0003149292622928486)","(0.058571025295974265, -0.0005188208646458716)","(0.07349824144855749, -0.0007944649130688601)","(0.09044059618862609, -0.001164275906801704)","(0.11053622200096103, -0.0016706290246958084)","(0.13672360942026057, -0.0024193378005240487)","(0.19994009894564493, -0.004468064560495902)",0.0051371000008657575
460.0,100000000000.0,0.012,0.014,0.36,"(0.0, 0.0)","(0.018452960059550317, -0.00010067609803860304)","(0.03796289467950777, -0.0004182825823883286)","(0.058733336363423504, -0.000981326149043623)","(0.08104412981938708, -0.00182791323907501)","(0.10529855727346542, -0.0030114018524276887)","(0.13211612235848272, -0.004611377463620461)","(0.1625405074128896, -0.006757907344358539)","(0.19860815831517434, -0.009696878385929614)","(0.2455798126508533, -0.014042296552149657)","(0.358877227263121, -0.02593189779465826)",0.004328400013037026
460.0,100000000000.0,0.012,0.014,0.52,"(0.0, 0.0)","(0.026555093274775024, -0.00029810848679487416)","(0.054631289972287944, -0.0012387691346960753)","(0.08451207433984634, -0.002906655240203968)","(0.11658863477380277, -0.00541479428846992)","(0.15142656701997972, -0.008921289901397638)","(0.1898972868497225, -0.013661801209867548)","(0.2334727452445691, -0.020021324740430144)","(0.28503170054655735, -0.028727587678313307)","(0.3520260080428462, -0.04159790563912354)","(0.5131422036703689, -0.07680284302807334)",0.00501100008841604
460.0,100000000000.0,0.012,0.014,0.6799999999999999,"(0.0, 0.0)","(0.03442363349371275, -0.0006398753331146994)","(0.07081973346699368, -0.0026599986176613034)","(0.10952813773962215, -0.006243467743431056)","(0.15102204387573598, -0.011633931760976568)","(0.19599119815753024, -0.019171436504496556)","(0.24550603365210869, -0.029362070983987625)","(0.3013863141602384, -0.04303193455192437)","(0.36721109612942915, -0.06174205276002215)","(0.45229065356106884, -0.08939106636594182)","(0.6554803436909451, -0.16497849324328742)",0.005061500007286668
460.0,100000000000.0,0.012,0.014,0.8399999999999999,"(0.0, 0.0)","(0.04186175491495417, -0.001122041520588716)","(0.08612558004493788, -0.00466764960939452)","(0.133148365960612, -0.010962283590996122)","(0.18343621770573182, -0.020436893375441616)","(0.23773888152295014, -0.03369075063875371)","(0.2972365836813736, -0.0516135812916576)","(0.36396081262805874, -0.07565566476944509)","(0.44195021968543974, -0.10855593801942683)","(0.5418088211781094, -0.1571552093569772)","(0.7773006154119005, -0.2899257445842993)",0.005287699983455241
460.0,100000000000.0,0.012,0.016,0.2,"(0.0, 0.0)","(0.01026283722922845, -1.1624683527119209e-05)","(0.02111352644929253, -4.829512268172096e-05)","(0.032666343879656584, -0.00011329989792414529)","(0.045078249380775474, -0.0002110368932628423)","(0.05857522330097901, -0.00034766606105166573)","(0.07350411101960337, -0.0005323770416213267)","(0.09044880207377957, -0.0007801902036474889)","(0.11054782561947925, -0.0011195019924194164)","(0.13674060085315368, -0.0016212200758063439)","(0.1999731040057802, -0.0029941012883362315)",0.004939800011925399
460.0,100000000000.0,0.012,0.016,0.36,"(0.0, 0.0)","(0.018464530406975415, -6.764590333351677e-05)","(0.037986700219245675, -0.0002810429454776994)","(0.05877128342137915, -0.0006593352733324592)","(0.08109966358071456, -0.0012281201110832091)","(0.1053771203544347, -0.0020232458729993663)","(0.1322259210076469, -0.0030981879601517915)","(0.16269394606597484, -0.004540347238061946)","(0.19882504495549327, -0.006514955001387489)","(0.24589728868324376, -0.009434607213434114)","(0.3594936273297293, -0.017423530747614952)",0.004539499990642071
460.0,100000000000.0,0.012,0.016,0.52,"(0.0, 0.0)","(0.02662563901885032, -0.0002022282423899382)","(0.05477638058841231, -0.00084024543536724)","(0.08474315874976487, -0.0019713642618592727)","(0.11692640305882719, -0.003672166070648622)","(0.15190371124362886, -0.006049850884522693)","(0.1905631122393602, -0.009264280319148801)","(0.234401801783365, -0.013576689460389377)","(0.2863430673441426, -0.019480914538395677)","(0.3539430332274205, -0.028210138963330977)","(0.5168580596765253, -0.052092392493599655)",0.004315900034271181
460.0,100000000000.0,0.012,0.016,0.6799999999999999,"(0.0, 0.0)","(0.03467479902248758, -0.00044350955338438603)","(0.07133586625218982, -0.0018430948325269955)","(0.1103485814430064, -0.0043248840812555684)","(0.1522178827080236, -0.008057149897201245)","(0.1976747988772169, -0.013275180336786306)","(0.24784697040529505, -0.020329589402109795)","(0.30464116394025686, -0.029793092341694343)","(0.3717899909622958, -0.04274819012562255)","(0.45896343561132646, -0.06189820983438253)","(0.6683639248551664, -0.1142749437112453)",0.006912200013175607
460.0,100000000000.0,0.012,0.016,0.8399999999999999,"(0.0, 0.0)","(0.042499015158291874, -0.0008058878564226359)","(0.08743329599306586, -0.0033502078318303516)","(0.13522022786892515, -0.007863674421089076)","(0.18644134537884857, -0.014653240422702057)","(0.2419447779274582, -0.02414723988910665)","(0.3030474027490567, -0.03698310049706655)","(0.37198891210318996, -0.05420125236391121)","(0.4531759244213879, -0.07776768744748734)","(0.558075228462306, -0.11259246682211847)","(0.8084845378537333, -0.20779407323513094)",0.00573499989695847
460.0,100000000000.0,0.012,0.018000000000000002,0.2,"(0.0, 0.0)","(0.010263092160392185, -8.165349659805288e-06)","(0.021114051018737007, -3.392317072009446e-05)","(0.0326671802754647, -7.958336320722195e-05)","(0.045079473847314686, -0.00014823503224828204)","(0.058576956280101844, -0.00024420500252975293)","(0.07350653409691069, -0.00037394821755838134)","(0.09045218970914154, -0.0005480152398790395)","(0.11055261604768359, -0.0007863522325695126)","(0.1367476157276992, -0.0011387659684896903)","(0.19998673042482032, -0.0021030986793184516)",0.004574900027364492
460.0,100000000000.0,0.012,0.018000000000000002,0.36,"(0.0, 0.0)","(0.018469328400375955, -4.756849037718062e-05)","(0.03799657252038294, -0.00019762664233764624)","(0.058787022504053724, -0.0004636336892662775)","(0.08112270163912813, -0.0008635874976154486)","(0.10540971985844619, -0.0014226955623563352)","(0.13227149311065095, -0.002178561923828361)","(0.16275764678066817, -0.0031926487108671266)","(0.1989151072681179, -0.004581151069234542)","(0.24602914931545736, -0.006634216433439072)","(0.3597497126787172, -0.012252050240185195)",0.004106000065803528
460.0,100000000000.0,0.012,0.018000000000000002,0.52,"(0.0, 0.0)","(0.026655372955562823, -0.00014278423093287842)","(0.05483754990285062, -0.00059322965092611)","(0.08484063977361313, -0.0013917645992969)","(0.11706900840556056, -0.002592432680639204)","(0.15210536370422192, -0.004270908547306874)","(0.19084480594778178, -0.006540064653593318)","(0.23479527384506518, -0.00958437025295515)","(0.2868990014369622, -0.01375255745975417)","(0.35475647337888755, -0.019915447209403334)","(0.5184366037439077, -0.03677792965950089)",0.004687400069087744
460.0,100000000000.0,0.012,0.018000000000000002,0.6799999999999999,"(0.0, 0.0)","(0.034784589443008135, -0.00031616984340022725)","(0.07156163368081749, -0.001313722336717545)","(0.11070802397366664, -0.003082333985433662)","(0.15274298278930049, -0.005741786833519687)","(0.1984160957542442, -0.009459709672880368)","(0.24888069490294606, -0.014486034751985606)","(0.30608259267416965, -0.02122914513777823)","(0.3738232804323018, -0.03046101865125978)","(0.46193404254239295, -0.044109428700428575)","(0.6741177030816157, -0.08144734579641016)",0.004345599911175668
460.0,100000000000.0,0.012,0.018000000000000002,0.8399999999999999,"(0.0, 0.0)","(0.0427946960536706, -0.0005846578756712856)","(0.08804084846141742, -0.0024297644892510104)","(0.13618578071732051, -0.005701716055548868)","(0.18784823885679178, -0.010622434524386248)","(0.24392475869656816, -0.01750214875604454)","(0.305799305858474, -0.02680307206273525)","(0.37581361330640317, -0.03928014592759947)","(0.4585544088403623, -0.056360255589557554)","(0.5659104175927682, -0.08160679873106184)","(0.8236056125803493, -0.15065368303704793)",0.004609899944625795
460.0,100000000000.0,0.014,0.01,0.2,"(0.0, 0.0)","(0.01025715801289056, -4.070553546468336e-05)","(0.021101840857559357, -0.00016911666183415096)","(0.03264771358622846, -0.00039675411199241933)","(0.04505097859965013, -0.0007390214756078812)","(0.0585366331718737, -0.0012174906426486486)","(0.0734501626146374, -0.001864340068728864)","(0.09037339052492661, -0.002732162151325588)","(0.11044120289077898, -0.003920382492904441)","(0.13658448963915895, -0.005677275272140478)","(0.19966991108657636, -0.010484554351989988)",0.004460899974219501
460.0,100000000000.0,0.014,0.01,0.36,"(0.0, 0.0)","(0.01836082539293922, -0.00023125724802502477)","(0.03777340474344966, -0.0009610284861362424)","(0.05843154637114084, -0.0022550694267091465)","(0.08060303222477647, -0.004201113611889994)","(0.10467547765160601, -0.006921841304452459)","(0.1312466997917398, -0.01060007051182498)","(0.16132742654706167, -0.015534433535906354)","(0.19689597503566997, -0.02228938532304741)","(0.24307696815253999, -0.03227453430899583)","(0.3540261253886428, -0.05958503218593301)",0.004564899951219559
460.0,100000000000.0,0.014,0.01,0.52,"(0.0, 0.0)","(0.026041881086032927, -0.0006402852156217637)","(0.05357724964521796, -0.0026629816165986797)","(0.08283877524970773, -0.006253015921746746)","(0.11415441849757639, -0.01165561342643301)","(0.14800745108524052, -0.019212147114118755)","(0.18515510799686538, -0.02942981347549073)","(0.22689557082659048, -0.043135707191330586)","(0.27580074895706785, -0.06189212428550852)","(0.33860344165547457, -0.08960107606191234)","(nan, -0.16531330512001047)",0.005109299905598164
460.0,100000000000.0,0.014,0.01,0.6799999999999999,"(0.0, 0.0)","(0.03286323515785029, -0.0012202025633020524)","(0.0676222554380132, -0.005082830778389341)","(0.10448086437678265, -0.011951607686233151)","(0.143741919829047, -0.022304551120338828)","(0.1858721426725287, -0.036802727270185305)","(0.23163113732659485, -0.05642394719142779)","(0.28236370357163265, -0.08275851652861724)","(0.34080753804012853, -0.11880662166835831)","(0.4142970986522487, -0.17205961138134232)","(0.5832741875739595, -0.31752050393758596)",0.006194300018250942
460.0,100000000000.0,0.014,0.01,0.8399999999999999,"(0.0, 0.0)","(0.03857909265674224, -0.001850325680974811)","(0.07941495923679665, -0.007724135675401061)","(0.12262760577966222, -0.01819864595641218)","(0.16842360503605977, -0.034027104602649676)","(0.2171568318110065, -0.0562460950559994)","(0.2694508207051031, -0.0863841302451697)","(0.3264793362176727, -0.12692276007878772)","(0.39075095784541225, -0.18253860302981453)","(0.4692587621838505, -0.2648976577544491)","(0.6420432381192452, -0.4905654559503147)",0.005413900013081729
460.0,100000000000.0,0.014,0.012,0.2,"(0.0, 0.0)","(0.010261265169817853, -2.360123568185573e-05)","(0.02111029167830279, -9.805276916982869e-05)","(0.032661186369272004, -0.00023003215130525332)","(0.04507069919625569, -0.000428468870689776)","(0.058564538089953745, -0.0007058695919896483)","(0.07348917155607203, -0.0010808916853580462)","(0.09042791667408936, -0.0015840299496807557)","(0.11051829311874385, -0.002272935394062284)","(0.1366973567463581, -0.003291566508048481)","(0.1998891067517576, -0.006078873650651772)",0.003962400020100176
460.0,100000000000.0,0.014,0.012,0.36,"(0.0, 0.0)","(0.0184352239151652, -0.00013640857658994536)","(0.03792640730711293, -0.0005667660442986954)","(0.058675188472745374, -0.0013297277527875902)","(0.08095906367465791, -0.002476947313323435)","(0.10517826635293474, -0.0040807326897811585)","(0.13194808132678323, -0.006248915067235244)","(0.16230578162797668, -0.009157706908419301)","(0.19827650955437828, -0.013140219804744103)","(0.24509453723029842, -0.019028282062567375)","(0.35793549173765027, -0.035137549847710815)",0.0047212999779731035
460.0,100000000000.0,0.014,0.012,0.52,"(0.0, 0.0)","(0.026449936196085704, -0.000398257981284867)","(0.05441511048878258, -0.0016552277038832568)","(0.084168116002702, -0.003884407264689352)","(0.11608661873252595, -0.007237081812011669)","(0.15071863931020077, -0.011924647692184391)","(0.18891125231862582, -0.018261979808454665)","(0.23209940544198956, -0.026763289643115154)","(0.2830965680277314, -0.038400413872706804)","(0.3492016843294631, -0.055600390627813814)","(0.5076787416664887, -0.10263572687466244)",0.005456500104628503
460.0,100000000000.0,0.014,0.012,0.6799999999999999,"(0.0, 0.0)","(0.03407009225449648, -0.0008303172599288198)","(0.07009399603027852, -0.003453266295642452)","(0.10837740508188515, -0.008108564859320823)","(0.14935097974378672, -0.01511413874310355)","(0.19364902528465952, -0.024912610608405533)","(0.2422650164292496, -0.038161653933680255)","(0.2969015204912194, -0.05593379142169464)","(0.3609305462225315, -0.08025494041717798)","(0.4431770265983391, -0.11618505533710623)","(0.6379778483461668, -0.21436260783890385)",0.004520599963143468
460.0,100000000000.0,0.014,0.012,0.8399999999999999,"(0.0, 0.0)","(0.04103491945021807, -0.0013959242644425208)","(0.08443182584129491, -0.005812093028486041)","(0.13047680098221479, -0.01366062349567682)","(0.1795871956780605, -0.02548439066148196)","(0.23239645395898023, -0.04203543095086325)","(0.2899226039629613, -0.06442739342876963)","(0.3539491576095736, -0.09447276962931199)","(0.4280753321231129, -0.13559212386477268)","(0.5218729425638576, -0.19632764353241908)","(0.7394845855543325, -0.36220713134062144)",0.005841999896802008
460.0,100000000000.0,0.014,0.014,0.2,"(0.0, 0.0)","(0.010262516845400787, -1.4871193513848961e-05)","(0.02111286720113933, -6.178293971948243e-05)","(0.03266529275576126, -0.0001449423536908472)","(0.045076710576328324, -0.0002699756255756626)","(0.05857304547453307, -0.00044476308134639504)","(0.07350106599880075, -0.0006810608095499558)","(0.09044454498362388, -0.0009980839502555898)","(0.11054180579056673, -0.0014321592482210677)","(0.1367317858234732, -0.0020739968649407794)","(0.1999559788754333, -0.0038302911531037306)",0.004947400069795549
460.0,100000000000.0,0.014,0.014,0.36,"(0.0, 0.0)","(0.0184585187680876, -8.641711417694962e-05)","(0.037974331244328585, -0.0003590354193029311)","(0.05875156580294967, -0.0008423180233172288)","(0.0810708057875079, -0.0015689698906296713)","(0.10533629220217068, -0.002584789522523428)","(0.13216885527291897, -0.003958090877528542)","(0.16261419258039866, -0.0058005234751483505)","(0.19871230394866915, -0.008323158351417713)","(0.24573224764777107, -0.012053059910443876)","(0.35917316005844885, -0.022258772740000918)",0.004125299979932606
460.0,100000000000.0,0.014,0.014,0.52,"(0.0, 0.0)","(0.026588785289138626, -0.00025705526787153725)","(0.05470057739405572, -0.0010681145933065033)","(0.08462240403412742, -0.0025061132321822187)","(0.11674984997968124, -0.004668456237714657)","(0.15165422164519798, -0.007691441295175334)","(0.1902148404291322, -0.011778271024083822)","(0.2339156714191947, -0.017260959509962634)","(0.28565666582709676, -0.02476711308740599)","(0.3529393059993186, -0.035863992307693424)","(0.5149117381831275, -0.06622074381767884)",0.004866900038905442
460.0,100000000000.0,0.014,0.014,0.6799999999999999,"(0.0, 0.0)","(0.03454203777773905, -0.0005573305064770241)","(0.07106298896061226, -0.002316499146269334)","(0.10991459641405481, -0.005436518114372707)","(0.15158486003318963, -0.01012923851622055)","(0.19678278699308457, -0.016690585054390236)","(0.2466055106362307, -0.02556123621200971)","(0.3029134123335785, -0.037460755826846916)","(0.3693572501191197, -0.053749022845259786)","(0.45541528469980763, -0.07782221028490387)","(0.6615061615457909, -0.14364750022244918)",0.005260000005364418
460.0,100000000000.0,0.014,0.014,0.8399999999999999,"(0.0, 0.0)","(0.042156057402486666, -0.0009931391214596744)","(0.08672924189252909, -0.00413013470329054)","(0.13410371430650045, -0.009697301518879826)","(0.18481962385552778, -0.018074559084456196)","(0.23967116721694043, -0.02979103755266914)","(0.29990036516530544, -0.04563314639960223)","(0.36763292448554186, -0.06688353620727379)","(0.44707410229301714, -0.09596518631519958)","(0.5492186971692915, -0.13892973561214259)","(0.7914703839024041, -0.25633652023576914)",0.004809300065971911
460.0,100000000000.0,0.014,0.016,0.2,"(0.0, 0.0)","(0.010262970693248502, -9.964629641258914e-06)","(0.02111380107671385, -4.139835109972502e-05)","(0.03266678175646285, -9.712009129260304e-05)","(0.04507889042183636, -0.0001808996763218808)","(0.05857613055912307, -0.00029801738049714906)","(0.07350537955723682, -0.00045635052739421213)","(0.09045057557427401, -0.0006687745349620671)","(0.11055033350468005, -0.0009596307672270739)","(0.13674427327005942, -0.0013897010914637417)","(0.19998023766312434, -0.0025665294788101405)",0.004400899983011186
460.0,100000000000.0,0.014,0.016,0.36,"(0.0, 0.0)","(0.018467040690040338, -5.801961475453232e-05)","(0.037991865306293345, -0.00024104791462944153)","(0.058779517786797825, -0.0005655029050840547)","(0.08111171628087906, -0.001053337904630736)","(0.1053941746962446, -0.0017352992779904584)","(0.13224976108796527, -0.0026572527975918595)","(0.1627272685926149, -0.0038941630863890612)","(0.198872155988352, -0.0055877513798635575)","(0.24596626207063696, -0.008091906297879736)","(0.3596275748437419, -0.014943995713413578)",0.00535009999293834
460.0,100000000000.0,0.014,0.016,0.52,"(0.0, 0.0)","(0.02664115959300868, -0.0001738174449048869)","(0.0548083086712835, -0.0007221815015295369)","(0.08479403591424618, -0.0016943291704258152)","(0.11700082247588817, -0.003156065740794384)","(0.1520089296714956, -0.005199521539580414)","(0.19071007240341917, -0.007962100101032729)","(0.23460704639956803, -0.011668350161113955)","(0.2866330156199494, -0.016742764874375135)","(0.35436722892950656, -0.02424535771999631)","(0.517681109998463, -0.04477259348777333)",0.004070599912665784
