F,E,base,height,length,coord0,coord1,coord2,coord3,coord4,coord5,coord6,coord7,coord8,coord9,coord10,time
640.0,220000000000.0,0.012,0.01,0.52,"(0.0, 0.0)","(6.196668730848454e-06, -0.0004956748672988906)","(5.179151707875029e-05, -0.002060583824275658)","(0.00018345696268015632, -0.004836608240687233)","(0.000459048096928108, -0.009012525802261098)","(0.0009535844805167448, -0.014851776980125074)","(0.0017706257939010261, -0.022746414693923207)","(0.0030668947753104137, -0.03333637205917761)","(0.005117257978560497, -0.04783087213322553)","(0.00856040337925501, -0.0692499426253271)","(0.019253148836093636, -0.12780457174636078)",0.009892000001855195
640.0,220000000000.0,0.012,0.01,0.6799999999999999,"(0.0, 0.0)","(1.9699787947510816e-05, -0.0009994497559142979)","(0.00016488384547137802, -0.00415900782164672)","(0.0005849079034646737, -0.009770432927511565)","(0.001465772090614853, -0.01821926933048752)","(0.0030496369696117187, -0.030040849463315027)","(0.005671900123348894, -0.04602916896932189)","(0.00984136402789293, -0.0674776949491349)","(0.016451579077463363, -0.09682857185627365)","(0.027579091996759952, -0.1401811937227006)","(0.062236301314320785, -0.2585970339853269)",0.006595300044864416
640.0,220000000000.0,0.012,0.01,0.8399999999999999,"(0.0, 0.0)","(4.290432876032785e-05, -0.0016108888323803302)","(0.00035986918516540956, -0.006713700704099738)","(0.0012794622114034315, -0.01579378614026914)","(0.003213925551212221, -0.029487603748807392)","(0.00670370713666818, -0.04867392267286038)","(0.012501941085542034, -0.0746511737379411)","(0.02175676978613922, -0.10952974532804033)","(0.03649096818725295, -0.15728957403039556)","(0.06140954850366931, -0.22786647194805118)","(0.13947196630844316, -0.42071615299230547)",0.006688299938105047
640.0,220000000000.0,0.012,0.012,0.2,"(0.0, 0.0)","(1.9630367007264504e-08, -1.7420909437019296e-05)","(1.639234014638724e-07, -7.237592871421557e-05)","(5.80127454248569e-07, -0.00016979361892504886)","(1.4502665192650532e-06, -0.00031626488582165704)","(3.009823806021661e-06, -0.0005210212073334331)","(5.583292080030278e-06, -0.0007978342821810613)","(9.661163415150553e-06, -0.0011692136651636367)","(1.610320480141536e-05, -0.0016777142387426084)","(2.690733333868267e-05, -0.002429598269804577)","(6.041029646366991e-05, -0.00448701347608527)",0.0045924000442028046
640.0,220000000000.0,0.012,0.012,0.36,"(0.0, 0.0)","(3.676653410333852e-07, -0.00010109888178042099)","(3.070396755837368e-06, -0.000420039318905691)","(1.0866919897066507e-05, -0.0009854479490534263)","(2.7168188064807808e-05, -0.0018355914034310587)","(5.638766732679601e-05, -0.0030240518421924068)","(0.00010460781945859088, -0.004630748942507849)","(0.00018102342432049778, -0.006786296039654329)","(0.0003017522587362431, -0.009737612255046147)","(0.0005042483083596561, -0.014101281239855577)","(nan, -0.026040809976850203)",0.00466839992441237
640.0,220000000000.0,0.012,0.012,0.52,"(0.0, 0.0)","(2.239409489089572e-06, -0.0002993170446277842)","(1.870599634985759e-05, -0.0012437934657335186)","(6.622156102621679e-05, -0.002918448713170747)","(0.00016560047082561646, -0.00543677063288848)","(0.0003437911463837484, -0.008957505074473784)","(0.0006379500607495703, -0.01371726673303739)","(0.0011042631615452714, -0.020102611696086008)","(0.0018412335572847716, -0.028844214035354504)","(0.0030777535446187554, -0.041766749495114205)","(0.006913980097852046, -0.07711441800182893)",0.0055813000071793795
640.0,220000000000.0,0.012,0.012,0.6799999999999999,"(0.0, 0.0)","(7.953814981191687e-06, -0.0006422678870749465)","(6.647653138967813e-05, -0.0026699575213474038)","(0.0002354703803389563, -0.006266868419086642)","(0.0005891860691888129, -0.011677574237313238)","(0.0012238985736827968, -0.019243402018508222)","(0.0022725044490154167, -0.029472338461654667)","(0.003936118506085773, -0.04319357209147289)","(0.006567459385181329, -0.06197395978257319)","(0.010986114712064343, -0.08972670933556887)","(0.024707897412087676, -0.1655972646987972)",0.005196899990551174
640.0,220000000000.0,0.012,0.012,0.8399999999999999,"(0.0, 0.0)","(2.0090120699776948e-05, -0.001125687717698257)","(0.00016807718104479286, -0.004682862789769371)","(0.000595965582757263, -0.010998104393415921)","(0.0014927780868449758, -0.020503817997391163)","(0.003104291083164762, -0.03380127146472764)","(0.005770539615302495, -0.051783126457803884)","(0.010006940409697185, -0.07590442107574046)","(0.016718230201970052, -0.10891305750062272)","(0.028006795983823496, -0.1576722337622255)","(0.06313138983865851, -0.2908787387148107)",0.005347500089555979
640.0,220000000000.0,0.012,0.014,0.2,"(0.0, 0.0)","(7.789205726596582e-09, -1.0974062801432493e-05)","(6.504349057967485e-08, -4.55920869713994e-05)","(2.301889200778673e-07, -0.00010695858102428621)","(5.754490980808269e-07, -0.00019922527453142638)","(1.19425821566016e-06, -0.0003282073492027511)","(2.215366331617674e-06, -0.0005025801125375031)","(3.833386602189459e-06, -0.0007365232693668865)","(6.389449114643786e-06, -0.0010568439702753527)","(1.0676268681480972e-05, -0.001530481310486585)","(2.3969356406611242e-05, -0.0028265240588149065)",0.004268400021828711
640.0,220000000000.0,0.012,0.014,0.36,"(0.0, 0.0)","(1.4666504007804226e-07, -6.387511290215367e-05)","(1.224754178262566e-06, -0.00026537608438449316)","(4.334522423848908e-06, -0.0006225790719177249)","(1.0836165174457624e-05, -0.001159653837274039)","(2.24894563125716e-05, -0.0019104501892289515)","(4.17194425264833e-05, -0.0029254627076804843)","(7.219183887477443e-05, -0.004287220831559146)","(0.00012033222699084356, -0.0061517467200823345)","(0.00020107225843640775, -0.008908640009513594)","(0.00045145082717601426, -0.016452246390924713)",0.004376600030809641
640.0,220000000000.0,0.012,0.014,0.52,"(0.0, 0.0)","(9.103933501092287e-07, -0.00019112072133619436)","(7.603159987656927e-06, -0.0007940858908195452)","(2.6910982235103797e-05, -0.0018630494877572871)","(6.728332930755476e-05, -0.0034703787981057543)","(0.00013965451500302928, -0.005717381591971643)","(0.00025909528921305713, -0.008755139227725615)","(0.00044838939271177325, -0.012830544595891034)","(0.0007474761882659831, -0.018410325385602593)","(0.0012491649103943958, -0.026659966505424317)","(0.0028051587219319885, -0.049230542131440555)",0.0051460000686347485
640.0,220000000000.0,0.012,0.014,0.6799999999999999,"(0.0, 0.0)","(3.3743504459435303e-06, -0.0004200000369543203)","(2.818764789049022e-05, -0.0017453437585438197)","(9.979274943544558e-05, -0.004095406278451938)","(0.00024956463501671355, -0.007629489939181361)","(0.00051812967931128, -0.012570379960162385)","(0.0009615088892956369, -0.01925009851786385)","(0.0016644194765632059, -0.028211027574352256)","(0.002775388812863433, -0.040478358480203154)","(0.004639549331254378, -0.05861227668159681)","(0.010423449981617816, -0.1082122206412586)",0.005098899942822754
640.0,220000000000.0,0.012,0.014,0.8399999999999999,"(0.0, 0.0)","(9.147832359848729e-06, -0.0007659216112953188)","(7.645109254719729e-05, -0.003183855206969065)","(0.0002707844654090963, -0.007472801985788833)","(0.0006775033068318337, -0.013924275628397266)","(0.0014072624384119103, -0.022945213137778833)","(0.002612787844282205, -0.035141346101177265)","(0.004525181408347345, -0.051501504620152884)","(0.007549735032723659, -0.07389427460898601)","(0.012628198584797468, -0.10698639066374241)","(0.028397190819778095, -0.19745886467331478)",0.004907199996523559
640.0,220000000000.0,0.012,0.016,0.2,"(0.0, 0.0)","(3.4964753314881136e-09, -7.352605251914747e-06)","(2.91971497083654e-08, -3.0546595352450866e-05)","(1.0332855332473301e-07, -7.166194475448935e-05)","(2.5831055781855294e-07, -0.00013348027653088633)","(5.360839222603997e-07, -0.00021989773870733988)","(9.944418327550997e-07, -0.0003367267776864745)","(1.720741869382092e-06, -0.000493467803139517)","(2.8681097306443304e-06, -0.0007080816346004947)","(4.792377515189239e-06, -0.0010254175187513785)","(nan, -0.001893764732182475)",0.006467400002293289
640.0,220000000000.0,0.012,0.016,0.36,"(0.0, 0.0)","(6.596379032927646e-08, -4.28425380624174e-05)","(5.508341168608544e-07, -0.00017799195779539864)","(1.949422632964437e-06, -0.0004175698297566311)","(4.873412174172254e-06, -0.0007777855821394648)","(1.0114144830597471e-05, -0.0012813421597526666)","(1.8762092116098028e-05, -0.0019621076631378496)","(3.246558526809329e-05, -0.0028754382623204446)","(5.4113937491856445e-05, -0.004125985858844775)","(9.042129756939299e-05, -0.0059750733818069975)","(0.00020300932221622991, -0.011034778874312227)",0.004522399976849556
640.0,220000000000.0,0.012,0.016,0.52,"(0.0, 0.0)","(4.1235906124079125e-07, -0.00012869552758096862)","(3.443579352988002e-06, -0.0005346899529374803)","(1.2187503335675531e-05, -0.0012544162357870283)","(3.0469235972677144e-05, -0.0023365809510668013)","(6.323791238702081e-05, -0.0038493894976654058)","(0.00011731401884690351, -0.005894577422133499)","(0.0002030077902777927, -0.008638416220957052)","(0.00033839215770792297, -0.01239523804773994)","(0.0005654645217733623, -0.017949960808808237)","(0.0012696564882145323, -0.03314866456372065)",0.004410700057633221
640.0,220000000000.0,0.012,0.016,0.6799999999999999,"(0.0, 0.0)","(1.5543969808864966e-06, -0.00028549361114214644)","(1.298207505423532e-05, -0.001186227450127239)","(4.595119593382713e-05, -0.002783137097948143)","(0.00011489264564706891, -0.0051843535959030605)","(0.00023848303510615176, -0.008541225383900309)","(0.0004424662352632558, -0.013079435091159004)","(0.0007657633413852838, -0.01916776438281796)","(0.0012766035751157756, -0.027503345644680884)","(0.002133534101477652, -0.03982703344471283)","(0.004791477221145257, -0.07354241640982297)",0.0053125000558793545
640.0,220000000000.0,0.012,0.016,0.8399999999999999,"(0.0, 0.0)","(4.346935333340851e-06, -0.0005297584584412279)","(3.631271876028408e-05, -0.002201478110203401)","(0.00012856002176614423, -0.0051657616723764285)","(0.00032151195061130844, -0.009623565359714752)","(0.0006675131281078106, -0.01585590894800382)","(0.0012387454919848273, -0.024281584652955004)","(0.002144367727790697, -0.035584702803573814)","(0.003575760167111919, -0.05105833358381588)","(0.005977631862405741, -0.07393164032225767)","(nan, -0.13649368464644032)",0.004928000038489699
640.0,220000000000.0,0.012,0.018000000000000002,0.2,"(0.0, 0.0)","(1.7248528508262417e-09, -5.164213297297091e-06)","(1.4403291843934074e-08, -2.1454852822626424e-05)","(5.0973138002174956e-08, -5.033280800814711e-05)","(1.2742742112881178e-07, -9.375178530002351e-05)","(2.6445588189455416e-07, -0.00015444829879527307)","(4.90568366942612e-07, -0.00023650480904515299)","(8.488590449856614e-07, -0.00034659408067208835)","(1.414865980764457e-06, -0.0004973311866558438)","(2.3641238540983434e-06, -0.0007202167175906837)","(5.307687419159324e-06, -0.0013301136546767407)",0.004202399984933436
640.0,220000000000.0,0.012,0.018000000000000002,0.36,"(0.0, 0.0)","(3.256681405452988e-08, -3.0104564777531425e-05)","(2.7194906473265723e-07, -0.00012507068004447111)","(9.624314051270844e-07, -0.0002934151873758287)","(2.4059906816725762e-06, -0.0005465275953508841)","(4.993291756252849e-06, -0.0009003605295444078)","(9.262665112030888e-06, -0.0013787124655334866)","(1.6027832003134845e-05, -0.00202048155008176)","(2.6715136529992245e-05, -0.0028992057345308274)","(4.463910171426111e-05, -0.004198513965770232)","(0.00010022021036293349, -0.007753873897211776)",0.005145000061020255
640.0,220000000000.0,0.012,0.018000000000000002,0.52,"(0.0, 0.0)","(2.0418565462379523e-07, -9.058055279444464e-05)","(1.7050891247885613e-06, -0.00037632645080393115)","(6.034467299562141e-06, -0.0008828709296907439)","(1.5085955601804035e-05, -0.0016444885961931159)","(3.1309467681983616e-05, -0.002709181341135487)","(5.808108677984869e-05, -0.004148554966007338)","(0.00010050411395182146, -0.006079643745267129)","(0.0001675240506943121, -0.008723701460328005)","(0.00027992829616235726, -0.012633216097199862)","(0.000628498490488405, -0.023330720597639472)",0.004368799971416593
640.0,220000000000.0,0.012,0.018000000000000002,0.6799999999999999,"(0.0, 0.0)","(7.752501908556142e-07, -0.00020175084678825665)","(6.4742202010303895e-06, -0.0008382268679666364)","(2.2914123233477857e-05, -0.001966561168274593)","(5.728768929430528e-05, -0.0036631224174103107)","(0.0001189018644514872, -0.0060348404753246465)","(0.00022058331735189118, -0.009241201080291372)","(0.0003817221629165424, -0.013542849460363516)","(0.0006363080096313256, -0.019432522417187834)","(0.001063324760664508, -0.028140639548481443)","(0.002387631299090809, -0.05196685672438289)",0.004431199980899692
640.0,220000000000.0,0.012,0.018000000000000002,0.8399999999999999,"(0.0, 0.0)","(2.1983991881149856e-06, -0.0003772878113659532)","(1.8361127762780982e-05, -0.0015676594443730881)","(6.499243193322513e-05, -0.0036781073118023443)","(0.000162505874036184, -0.006851554186683748)","(0.00033732253775409227, -0.011288024897177864)","(0.0006258629856598086, -0.01728576530185477)","(0.0010831916312146195, -0.02533211217119893)","(0.0018058384550322937, -0.036348298503803084)","(0.0030181136901362704, -0.052634808400162485)","(0.006778373796430426, -0.09719048565343427)",0.005453799967654049
640.0,220000000000.0,0.014,0.01,0.2,"(0.0, 0.0)","(4.301671386458539e-08, -2.5786778160626187e-05)","(3.59214175793543e-07, -0.00010713292696425175)","(1.2712754352550704e-06, -0.00025133459492278516)","(3.178101918806242e-06, -0.0004681483352912083)","(6.595760589735156e-06, -0.0007712390513605363)","(1.2235396162157963e-05, -0.0011809918199775543)","(2.1171961313903864e-05, -0.0017307251821245969)","(3.528971240525369e-05, -0.0024834284027032386)","(5.8967258727754546e-05, -0.0035963900645943014)","(0.00013239087003039107, -0.0066418068419292365)",0.004337299964390695
640.0,220000000000.0,0.014,0.01,0.36,"(0.0, 0.0)","(7.973595373828024e-07, -0.00014878415008515706)","(6.659384493595821e-06, -0.0006181966775084975)","(2.357135220646539e-05, -0.0014504140729573018)","(5.89355829992283e-05, -0.0027017864412875693)","(0.00012233211486004092, -0.00445118743617937)","(0.00022696595634291716, -0.0068162309172975855)","(0.0003928010854820918, -0.009989107956857255)","(0.0006548345336176153, -0.014333131063947038)","(0.0010943904503558366, -0.020755550369578456)","(0.0024577508035685813, -0.03832623687644144)",0.004658500081859529
640.0,220000000000.0,0.014,0.01,0.52,"(0.0, 0.0)","(4.688598936524596e-06, -0.000431911810330185)","(3.917829690346791e-05, -0.001795229598454499)","(0.00013874631778765245, -0.004213212398365274)","(0.0003470912473979154, -0.007850060877335979)","(0.0007208421995879288, -0.012935122164589584)","(0.0013381352172827654, -0.01980991349817977)","(0.00231717982293958, -0.029032067409829568)","(0.003865263371367278, -0.04165542368665766)","(0.006464048407039402, -0.06031185830621068)","(0.014531414123265085, -0.11132475954788229)",0.005248300032690167
640.0,220000000000.0,0.014,0.01,0.6799999999999999,"(0.0, 0.0)","(1.5510656082684537e-05, -0.000890591181401535)","(0.00012975245899418675, -0.0037046143392480946)","(0.0004600297924434865, -0.008700104344974221)","(0.0011521696449210694, -0.01621886064781518)","(0.002395731519803712, -0.026736314884246496)","(0.004452914399997315, -0.04095846161871659)","(0.007721086840658364, -0.06003621810223886)","(0.012897703949598105, -0.08614326007682643)","(0.02160346194861351, -0.12470859775031388)","(0.04868619318658585, -0.23007126107916367)",0.004886099952273071
640.0,220000000000.0,0.014,0.01,0.8399999999999999,"(0.0, 0.0)","(3.54635217647975e-05, -0.0014756079330119833)","(0.0002971895587709772, -0.006145871120550464)","(0.0010556064657960829, -0.014449363047489906)","(0.002648920639686053, -0.0269628575921394)","(0.005519167984825157, -0.04448438378166094)","(0.010280645038536818, -0.06819472976585578)","(0.017867713722456824, -0.10001470575749304)","(0.02992399887127123, -0.14356838896793747)","(0.050270694028147545, -0.20790537424657374)","(0.11384005513410345, -0.3836323488651647)",0.00838460004888475
640.0,220000000000.0,0.014,0.012,0.2,"(0.0, 0.0)","(1.4425894406117079e-08, -1.4934278579408209e-05)","(1.204632191567634e-07, -6.204503092727887e-05)","(4.263203829402151e-07, -0.00014555722150251575)","(1.0657606044628398e-06, -0.00027112090899698995)","(2.211831643554596e-06, -0.0004466498493554392)","(4.102990200274825e-06, -0.0006839500014006178)","(7.099678390853903e-06, -0.0010023180160427683)","(1.1833702422969772e-05, -0.0014382347356608086)","(1.9773247003695982e-05, -0.0020827951142510285)","(4.4393234644002355e-05, -0.0038465397437299513)",0.004296800005249679
640.0,220000000000.0,0.014,0.012,0.36,"(0.0, 0.0)","(2.7081934641376426e-07, -8.678106015390294e-05)","(2.261585160492907e-06, -0.00036054761323604144)","(8.004169827484364e-06, -0.0008458659386111983)","(2.0010677565421298e-05, -0.0015755788412359609)","(4.153138549270463e-05, -0.002595677756681855)","(7.70455302148143e-05, -0.003974764338864161)","(0.00013332415633676709, -0.005824958224383431)","(0.0002222362886205309, -0.008358219144555765)","(0.00037136286437672306, -0.012103830722684908)","(0.0008338289228160267, -0.022352523389714597)",0.004386299988254905
640.0,220000000000.0,0.014,0.012,0.52,"(0.0, 0.0)","(1.6631517364695814e-06, -0.0002581098969270691)","(1.3891315277944627e-05, -0.0010724982283450352)","(4.91728857440199e-05, -0.002516401325076181)","(0.00012295639091912391, -0.004687625217396535)","(0.0002552388907929859, -0.007723027551736171)","(0.00047358792366256064, -0.011826644678074465)","(0.0008196852177693448, -0.017331851921494182)","(0.0013666021607728895, -0.024868828115769577)","(0.002284136606311493, -0.03601125856240451)","(0.0051303563000103525, -0.06649255276767484)",0.0055726999416947365
640.0,220000000000.0,0.014,0.012,0.6799999999999999,"(0.0, 0.0)","(6.0149239720849734e-06, -0.0005594811088325525)","(5.0260510374947054e-05, -0.002325446513881303)","(0.00017799057116936468, -0.005457533146720815)","(0.0004452595750062682, -0.01016841825703276)","(0.0009247061390873501, -0.01675517426420493)","(0.0017165532815926476, -0.02566018257067958)","(0.0029724224208116934, -0.03760578191685555)","(0.004958188263742835, -0.0539570914595544)","(0.008291650053443678, -0.07812337403623207)","(0.01863942621239356, -0.14420288082416496)",0.004952199989929795
640.0,220000000000.0,0.014,0.012,0.8399999999999999,"(0.0, 0.0)","(1.5636465733180616e-05, -0.00099657304132244)","(0.00013075922401377393, -0.004144446673796046)","(0.0004634326810904754, -0.00973096814400446)","(0.0011602614717983184, -0.018137406668333356)","(0.002411626157711344, -0.029894751438698214)","(0.004480646425189305, -0.045792154186999764)","(0.007765849353598864, -0.06711671863780957)","(0.0129664937949181, -0.09629982119891824)","(0.021707416917197575, -0.13941407603820968)","(0.04888012181275203, -0.2572291053090844)",0.004914800054393709
640.0,220000000000.0,0.014,0.014,0.2,"(0.0, 0.0)","(5.72324604375396e-09, -9.40685711306602e-06)","(4.7791730631990825e-08, -3.908106161510862e-05)","(1.6913481163532973e-07, -9.168374167232887e-05)","(4.2281965768192764e-07, -0.00017077370035012364)","(8.774980456982551e-07, -0.00028133564425634886)","(1.6277703345779493e-06, -0.00043080596266060404)","(2.8166303082249877e-06, -0.0006313393749872673)","(4.694726301116003e-06, -0.0009059147461120814)","(7.84451255864127e-06, -0.0013119116961331219)","(1.761173899694768e-05, -0.0024228669493281878)",0.004748699953779578
640.0,220000000000.0,0.014,0.014,0.36,"(0.0, 0.0)","(1.078650200964093e-07, -5.478159487882463e-05)","(9.00740189227478e-07, -0.00022759483928548564)","(3.18778061293018e-06, -0.0005339409381510161)","(7.969284170419866e-06, -0.0009945476415777685)","(1.6539376523100335e-05, -0.0016384451976806825)","(3.0681394354997726e-05, -0.0025089396947002383)","(5.309101483916279e-05, -0.0036768124116986025)","(8.84934345849464e-05, -0.005275876123654555)","(0.00014786899222532512, -0.007640271194395267)","(0.000331993154560728, -0.01410995849878885)",0.004313700017519295
640.0,220000000000.0,0.014,0.014,0.52,"(0.0, 0.0)","(6.718207541563104e-07, -0.00016422206207843083)","(5.610529315275281e-06, -0.0006823089413764737)","(1.9857496345726533e-05, -0.0016007727463391622)","(4.964636810331213e-05, -0.002981781160000327)","(0.00010304331996108251, -0.004912375954728305)","(0.00019116524468940077, -0.007522375743988228)","(0.0003308178100990822, -0.011023937534023056)","(0.0005514604296961156, -0.01581813121752217)","(0.0009215497983284249, -0.02290647654661208)","(0.002069327080498451, -0.042300588306522384)",0.004620600026100874
640.0,220000000000.0,0.014,0.014,0.6799999999999999,"(0.0, 0.0)","(2.5101253267947876e-06, -0.0003625079936310636)","(2.096634906752215e-05, -0.0015063315220908598)","(7.422004720668285e-05, -0.0035343777646418967)","(0.00018559357632561002, -0.006584048420690352)","(0.0003852789322705552, -0.010847576772200291)","(0.0007149011232101543, -0.016611527684043576)","(0.0012373994837588387, -0.0243440935446991)","(0.0020631139760872164, -0.034930280347277076)","(0.003448443423187786, -0.05058014708518897)","(0.007746034757126208, -0.09339022528332867)",0.005198700004257262
640.0,220000000000.0,0.014,0.014,0.8399999999999999,"(0.0, 0.0)","(6.904416270332725e-06, -0.0006664685276838046)","(5.769030779437245e-05, -0.002770039800322733)","(0.00020429218766107593, -0.00650075670121184)","(0.0005110300303549642, -0.012111872311726096)","(0.0010612428565522913, -0.019957204655661386)","(0.001969906257780263, -0.030563704642756404)","(0.0034109483684173214, -0.04479186174894816)","(0.005689349868455429, -0.06426792384273575)","(0.009513780335495325, -0.09305326747772658)","(0.021384651729594473, -0.17176671670130766)",0.006452900008298457
640.0,220000000000.0,0.014,0.016,0.2,"(0.0, 0.0)","(2.5689527415051483e-09, -6.3023887382683e-06)","(2.1451909432840255e-08, -2.6183436617027292e-05)","(7.591816449104005e-08, -6.142601523420923e-05)","(1.8978739224628782e-07, -0.00011441442639018635)","(3.9387447082345206e-07, -0.00018848830528309714)","(7.306414087915325e-07, -0.0002886298725721605)","(1.264271842202347e-06, -0.000422982543093152)","(2.1072707473007712e-06, -0.0006069416982012275)","(3.5210761709647542e-06, -0.0008789505276860341)","(7.905162213717176e-06, -0.0016232666272681462)",0.004237699904479086
640.0,220000000000.0,0.014,0.016,0.36,"(0.0, 0.0)","(4.848567373288981e-08, -3.673168008598853e-05)","(4.048807489068218e-07, -0.00015260364924918514)","(1.432883075427882e-06, -0.0003580080447135704)","(3.5820886570697708e-06, -0.0006668419251986145)","(7.434140633838515e-06, -0.0010985698255960832)","(1.3790539552277492e-05, -0.001682229099415182)","(2.3862809815311525e-05, -0.0024652804993703066)","(3.9774594483316106e-05, -0.003537449654240535)","(6.64607902497727e-05, -0.005122787363403375)","(0.00014921343499696427, -0.009460806374098473)",0.005752300028689206
640.0,220000000000.0,0.014,0.016,0.52,"(0.0, 0.0)","(3.03565546842105e-07, -0.00011043391786736733)","(2.535014187551865e-06, -0.0004588137783125644)","(8.971774584323744e-06, -0.0010763966647743626)","(2.2429438812338054e-05, -0.00200497343166915)","(4.655083919469227e-05, -0.003303069021429354)","(8.635608098886416e-05, -0.005057983329432101)","(0.00014943370184894444, -0.007412398340648614)","(0.00024908563302106224, -0.010636052976032697)","(0.00041622261236745617, -0.015402508852406386)","(0.0009345322112237486, -0.028444617445005753)",0.005252499948255718
640.0,220000000000.0,0.014,0.016,0.6799999999999999,"(0.0, 0.0)","(1.1486021083625952e-06, -0.00024549679999674956)","(9.592519555817747e-06, -0.0010200094017298496)","(3.395205980986915e-05, -0.0023930951693131573)","(8.488716732985013e-05, -0.004457707800864434)","(0.00017619253758824338, -0.007343976732043636)","(0.00032688121791352165, -0.011245967846476131)","(0.0005656966979280531, -0.016480820361064984)","(0.0009430255179782576, -0.023648057441962526)","(0.0015759536414663433, -0.034244771377962)","(0.00353897435965167, -0.06323696826413878)",0.004634900018572807
640.0,220000000000.0,0.014,0.016,0.8399999999999999,"(0.0, 0.0)","(3.2353197383858112e-06, -0.0004573767174760937)","(2.702401013895961e-05, -0.001900555821480631)","(9.56650822863947e-05, -0.0044593955082901015)","(0.00023922164711612237, -0.008307270480382965)","(0.0004966131352422687, -0.013686730281280379)","(0.0009214981065580607, -0.020959335003759145)","(0.0015950125265625226, -0.030715794113627865)","(0.002659398139959801, -0.044072695773268514)","(0.004445184081979248, -0.06381841908373423)","(nan, -0.1178319516261772)",0.007175200036726892
640.0,220000000000.0,0.014,0.018000000000000002,0.2,"(0.0, 0.0)","(1.2672664948670809e-09, -4.4265224768361965e-06)","(1.05822396193056e-08, -1.839009580904719e-05)","(3.7450457679444327e-08, -4.3142923534270185e-05)","(9.362214335034702e-08, -8.035962969856743e-05)","(1.9429822893657356e-07, -0.00013238582544572)","(3.6042513994194447e-07, -0.00020272080555303588)","(6.236645205409674e-07, -0.0002970841541213224)","(1.0395148105357688e-06, -0.00042628892708364513)","(1.7369427912361513e-06, -0.0006173359696562278)","(3.899603850304745e-06, -0.0011401111788648466)",0.004456999944522977
640.0,220000000000.0,0.014,0.018000000000000002,0.36,"(0.0, 0.0)","(2.3932118998343244e-08, -2.580721038434456e-05)","(1.9984472546946686e-07, -0.0001072170109916052)","(7.072519325884707e-07, -0.00025153032185950007)","(1.7680621475085756e-06, -0.00046851071119579475)","(3.669355136640129e-06, -0.0007718335472905659)","(6.806721352725642e-06, -0.0011819001445732553)","(1.1778120049849017e-05, -0.0017320561466541654)","(1.9631692589283656e-05, -0.0024853424114793807)","(3.280309912009893e-05, -0.003599175902380577)","(7.364670956411246e-05, -0.006647018897010573)",0.00529080000706017
640.0,220000000000.0,0.014,0.018000000000000002,0.52,"(0.0, 0.0)","(1.501630468477011e-07, -7.768352587502803e-05)","(1.2539541006523214e-06, -0.0003227427012070531)","(4.4378250615290105e-06, -0.0007571589246878037)","(1.1094320733359697e-05, -0.0014103252081173131)","(2.3025028892259547e-05, -0.002323408071535726)","(4.271257773175163e-05, -0.003557818114553695)","(7.390968423340305e-05, -0.005213927509426288)","(0.00012319440551988858, -0.00748149101353351)","(0.00020585273035833573, -0.010834340146301125)","(0.00046217666655012923, -0.020008740307547863)",0.005028399988077581
640.0,220000000000.0,0.014,0.018000000000000002,0.6799999999999999,"(0.0, 0.0)","(5.712140507055374e-07, -0.00017320743695994114)","(4.770181764174319e-06, -0.0007196248277566312)","(1.688266822477691e-05, -0.001688288356813933)","(4.220748006938946e-05, -0.0031447522807186005)","(8.760056888409973e-05, -0.00518081299668908)","(0.0001625102974469883, -0.007933393184455212)","(0.00028121940723119243, -0.01162627123629755)","(0.0004687643269326025, -0.016682493909401783)","(0.0007833240239927819, -0.024158450962487865)","(0.0017588349429856764, -0.0446139062148764)",0.004644299973733723
640.0,220000000000.0,0.014,0.018000000000000002,0.8399999999999999,"(0.0, 0.0)","(1.6258282038023042e-06, -0.0003245813066091621)","(1.3578306558639786e-05, -0.0013486128753845059)","(4.8060356666684845e-05, -0.003164080782138288)","(0.00012016304966427915, -0.005893898391504808)","(0.00024941614853288274, -0.009710123516007887)","(0.0004627381913307471, -0.014869338026933228)","(0.0008008249104133891, -0.021790831939518605)","(0.0013350154908609024, -0.03126722773795981)","(0.0022310843483109855, -0.04527782219928622)","(0.0050103114736218535, -0.08360944059178956)",0.00730150006711483
640.0,220000000000.0,0.016,0.01,0.2,"(0.0, 0.0)","(3.295051231519408e-08, -2.2569486166088812e-05)","(2.751546238979885e-07, -9.376623020645183e-05)","(9.737812300750215e-07, -0.00021997577615116425)","(2.434377605907423e-06, -0.00040973718692177274)","(5.052232942066859e-06, -0.0006750103540101931)","(9.372055439604843e-06, -0.0010336370312828862)","(1.621721196189141e-05, -0.0015147789732707178)","(2.703095801252775e-05, -0.002173567075070367)","(4.5167112727229064e-05, -0.0031476668893547235)","(0.0001014066656887802, -0.005813125545423487)",0.004543100018054247
640.0,220000000000.0,0.016,0.01,0.36,"(0.0, 0.0)","(6.13494475252413e-07, -0.00013054477486209638)","(5.123588239466792e-06, -0.0005423981074811629)","(1.8134606589108315e-05, -0.0012725481765194203)","(4.5340315994846225e-05, -0.002370424191260277)","(9.410885915199507e-05, -0.003905223664972618)","(0.00017459567141431265, -0.005980142579741033)","(0.00030215352814533247, -0.008763821792214617)","(0.000503695434785012, -0.012575061488728225)","(0.000841760607804054, -0.01820995005637691)","(0.0018902684010202453, -0.03362676562990202)",0.005927199963480234
