alpha,coord0,coord1,coord2,coord3,coord4,coord5,coord6,coord7,coord8,coord9,coord10,time
3.3902175,"(0.0, 0.0)","(0.03775679176730556, -0.002535447677574809)","(0.0778797161283454, -0.01065449979297739)","(0.12024654362379184, -0.025274657256425512)","(0.16475346983869485, -0.04760090794296452)","(0.2113376470858651, -0.07931193819461108)","(0.26002499109080374, -0.12292463977011205)","(0.31104716593845594, -0.1826019239681139)","(0.365194473056045, -0.2663219313316357)","(0.42535914212693804, -0.39416456506422476)","(0.5348745739170347, -0.762882133069951)",0.0076648000394925475
3.396217,"(0.0, 0.0)","(0.037737204273201416, -0.0025352297226525385)","(0.07783971674421912, -0.010653732438388889)","(0.12018501599310315, -0.02527322067429048)","(0.16466889170746915, -0.04759901931499116)","(0.21122790065607613, -0.07931039532886063)","(0.25988701773534173, -0.12292531649635073)","(0.3108762610322212, -0.18260886152206932)","(0.36498258235118025, -0.2663440930755734)","(0.4250892809872703, -0.39422489771529984)","(0.5344399241991186, -0.7631340630551386)",0.007225999957881868
3.4022164999999998,"(0.0, 0.0)","(0.03771764187257519, -0.00253500884924161)","(0.0777997680986989, -0.010652952485021162)","(0.1201235668543066, -0.025271753429813585)","(0.16458442397308656, -0.047597071505140705)","(0.2111183034899589, -0.07930875152080663)","(0.25974924358639734, -0.12292583335378983)","(0.31070562291826964, -0.18261555733631446)","(0.3647710556109933, -0.2663658994444063)","(0.42481993836250015, -0.39428471563240575)","(0.5340062494028169, -0.7633851950606763)",0.007486299960874021
3.408216,"(0.0, 0.0)","(0.03769810452169109, -0.0025347850766386406)","(0.07775987010334223, -0.01065216001419557)","(0.12006219606537816, -0.02527025571588933)","(0.16450006642100523, -0.04759506487527037)","(0.2110088552682414, -0.07930700736777724)","(0.25961166816937764, -0.12292619125235157)","(0.3105352508888271, -0.1826220127227505)","(0.3645598917711646, -0.2663873522563795)","(0.4245511126100318, -0.3943440212775801)","(0.5335735461965572, -0.7636355330190862)",0.007223399938084185
3.4142155,"(0.0, 0.0)","(0.03767859217675645, -0.0025345584239986627)","(0.07772002266959159, -0.010651355106642805)","(0.12000090348416456, -0.025268727724025313)","(0.16441581883664025, -0.04759299978466093)","(0.21089955567186688, -0.07930516346288673)","(0.2594742910104301, -0.12292639109558728)","(0.3103651442377825, -0.18262822898412095)","(0.3643490897705718, -0.2664084533169374)","(0.4242828020930854, -0.39440281709485353)","(0.5331418112627632, -0.763885080829268)",0.0077167999697849154
3.420215,"(0.0, 0.0)","(0.037659104794040485, -0.0025343289103533103)","(0.07768022570902135, -0.01065053784258057)","(0.1199396889687663, -0.025267169644529287)","(0.16433168100588508, -0.047590876590375794)","(0.21079040438265054, -0.07930322039564662)","(0.2593371116372221, -0.12292643378164958)","(0.31019530226156644, -0.1826342074155046)","(0.3641386485522203, -0.2664292044210004)","(0.42401500518157503, -0.39446110551384667)","(0.5327110412981141, -0.7641338423678325)",0.00631460000295192
3.4262145,"(0.0, 0.0)","(0.03763964232981213, -0.0025340965546026286)","(0.07764047913320891, -0.010649708301678367)","(0.11987855237733663, -0.025265581666423922)","(0.16424765271483732, -0.047588695647096155)","(0.210681401082932, -0.07930117875168292)","(0.25920012957852395, -0.1229263202028384)","(0.31002572425867503, -0.1826399493036116)","(0.36392856706272786, -0.2664496073518793)","(0.42374772025160207, -0.3945188889480328)","(0.5322812330133082, -0.764381821482686)",0.007964299991726875
3.432214,"(0.0, 0.0)","(0.03762020474043835, -0.002533861375530296)","(0.0776007828539397, -0.010648866563122479)","(0.11981749356839966, -0.02526396397760332)","(0.1641637337502312, -0.047586457307421365)","(0.2105725454561196, -0.07929903911324736)","(0.25906334436485534, -0.12292605124641424)","(0.30985640953039745, -0.18264545592803186)","(0.3637188442530943, -0.2664696638831786)","(0.42348094568617844, -0.3945761697977477)","(0.5318523831332646, -0.7646290219913545)",0.0067532999673858285
3.4382135,"(0.0, 0.0)","(0.03760079198252191, -0.0025336233918246995)","(0.07756113678349504, -0.010648012705705966)","(0.11975651240129706, -0.025262316765050318)","(0.16407992390004605, -0.047584161922286046)","(0.21046383718745648, -0.07929680205992766)","(0.25892675552939654, -0.12292562779572906)","(0.30968735738184455, -0.18265072856297412)","(0.3635094790797905, -0.26648937578145526)","(0.42321467987625455, -0.39463295045440333)","(0.5314244883974255, -0.7648754477141856)",0.007549999980255961
3.444213,"(0.0, 0.0)","(0.037581404012514565, -0.00253338262202296)","(0.07752154083384313, -0.010647146807589132)","(0.11969560873493194, -0.025260640214257123)","(0.1639962229517922, -0.04758180983984519)","(0.21035527596185633, -0.07929446816674388)","(0.25879036260540483, -0.12292505072718629)","(0.309518567119018, -0.18265576847257678)","(0.36330047050162695, -0.26650874479902736)","(0.4229489212177127, -0.39468923328904615)","(0.5309975455586423, -0.7651211024068133)",0.008080999949015677
3.4502125,"(0.0, 0.0)","(0.03756204078684515, -0.0025331390845305104)","(0.07748199491690719, -0.010646268946383113)","(0.11963478242818365, -0.02525893450942697)","(0.16391263069307596, -0.047579401405861185)","(0.21024686146461394, -0.07929203800480678)","(0.2586541651270594, -0.12292432091128866)","(0.3093500380497631, -0.18266057691251747)","(0.36309181748076386, -0.26652777267643213)","(0.4226836681123202, -0.39474502065624373)","(0.5305715513834598, -0.7653659898391167)",0.009023800026625395
3.456212,"(0.0, 0.0)","(0.037542702262290756, -0.002532892797676486)","(0.07744249894534101, -0.010645379199386665)","(0.11957403334111276, -0.025257199834046198)","(0.16382914691324219, -0.04757693696480326)","(0.2101385933834778, -0.07928951214319377)","(0.2585181626319304, -0.12292343921562958)","(0.3091817694865614, -0.18266515513462037)","(0.3628835189856804, -0.2665464611494769)","(0.42241891897055417, -0.3948003149052897)","(0.530146502653048, -0.7656101137290444)",0.0067070999648422
3.4622115,"(0.0, 0.0)","(0.03752338839554596, -0.0025326437796512613)","(0.07740305283162871, -0.010644477643318852)","(0.11951336133356201, -0.025255436370237715)","(0.16374577140146582, -0.04757441685860355)","(0.21003047140623946, -0.07928689114682391)","(0.25838235465810155, -0.12292240650149933)","(0.30901376074326803, -0.1826695043816211)","(0.36267557398768974, -0.2665648119412126)","(0.422154672208258, -0.39485511836742676)","(0.5297223961619748, -0.7658534777864336)",0.008942799991928041
3.468211,"(0.0, 0.0)","(0.037504099143318016, -0.0025323920485211264)","(0.07736365648828256, -0.010643564354381711)","(0.11945276626546386, -0.025253644298912144)","(0.16366250394716936, -0.04757184142694681)","(0.20992249522125886, -0.07928417557695105)","(0.2582467407447944, -0.12292122362466991)","(0.3088460111358136, -0.1826736258883707)","(0.3624679814616815, -0.2665828267637703)","(0.42189092624733915, -0.39490943335874945)","(0.5292992287183983, -0.766096085699917)",0.008742399979382753
3.4742105,"(0.0, 0.0)","(0.037484834462400536, -0.002532137622240023)","(0.07732430982799827, -0.010642639408310301)","(0.11939224799708054, -0.02525182379988844)","(0.16357934434035062, -0.047569211007501826)","(0.20981466451787642, -0.07928136599155766)","(0.25811132043285673, -0.12291989143602074)","(0.3086785199827549, -0.18267752088279793)","(0.3622607403867013, -0.26660050731982693)","(0.42162767951630786, -0.3949632621825239)","(0.5288769971441997, -0.766337941122013)",0.006839600042439997
3.48021,"(0.0, 0.0)","(0.037465594309685164, -0.0025318805186520014)","(0.07728501276367837, -0.010641702880383073)","(0.11933180638904081, -0.0252499750519187)","(0.1634962923716312, -0.04756652593596835)","(0.20970697898647314, -0.07927846294543353)","(0.2579760932648328, -0.12291841078166241)","(0.3085112866053487, -0.18268119058609436)","(0.3620538497460232, -0.2666178553028848)","(0.4213649304503376, -0.39501660712962466)","(0.5284556982749483, -0.7665790476886937)",0.008551700040698051
3.4862094999999997,"(0.0, 0.0)","(0.03744637864217067, -0.0025316207554933407)","(0.07724576520845174, -0.010640754845430853)","(0.11927144130236857, -0.025248098232709463)","(0.1634133478322958, -0.04756378654611761)","(0.2095994383185186, -0.07927546699024378)","(0.25784105878501673, -0.12291678250304246)","(0.30834431032760995, -0.18268463621287487)","(0.3618473085272053, -0.2666348723975101)","(0.42110267749130154, -0.3950694704788983)","(0.5280353289598592, -0.7668194090240766)",0.0071959999622777104
3.492209,"(0.0, 0.0)","(0.03742718741669248, -0.0025313583503535197)","(0.07720656707510719, -0.010639795377669695)","(0.11921115259760448, -0.025246193518517347)","(0.16333051051309175, -0.04756099316901335)","(0.20949204220505366, -0.07927237867319706)","(0.2577062165376417, -0.12291500743481706)","(0.3081775904742554, -0.18268785896788975)","(0.36164111571988994, -0.2666515602742813)","(0.4208409190856613, -0.3951218544891015)","(0.527615886061013, -0.7670590287036495)",0.008346299990080297
3.4982085,"(0.0, 0.0)","(0.03740802059047999, -0.00253109332075801)","(0.0771674182772593, -0.010638824551055)","(0.11915094013661498, -0.02524426108500484)","(0.16324778020669709, -0.04755814613465787)","(0.2093847903398056, -0.07926919853985566)","(0.25757156607059206, -0.122913086409335)","(0.30801112637490513, -0.1826908600529376)","(0.3614352703202779, -0.26666792060038824)","(0.42057965368872785, -0.3951737614157824)","(0.5271973664547667, -0.7672979103080261)",0.007854900090023875
3.5042079999999998,"(0.0, 0.0)","(0.03738887812054126, -0.0025308256840785096)","(0.07712831872806182, -0.010637842438897321)","(0.11909080378059422, -0.025242301106311076)","(0.16316515670499399, -0.04755524577020341)","(0.20927768241574346, -0.07926592713107916)","(0.2574371069312928, -0.12291102025175563)","(0.30784491735942215, -0.1826936406593298)","(0.36122977132615197, -0.2666839550280637)","(0.42031887975989474, -0.3952251934928251)","(0.5267797670300634, -0.767536057375804)",0.0075613000662997365
3.5102075,"(0.0, 0.0)","(0.03736975996421316, -0.002530555457614669)","(0.07708926834135783, -0.010636849114211902)","(0.11903074339185017, -0.02524031375589674)","(0.16308263980150384, -0.047552292401577156)","(0.20917071812815202, -0.07926256498579881)","(0.2573028386703736, -0.12290880978447682)","(0.30767896276205936, -0.1826962019747187)","(0.36102461774129235, -0.26669966520505395)","(0.4200585957668443, -0.3952761529491336)","(0.5263630846898175, -0.7677734734346946)",0.007293200003914535
3.516207,"(0.0, 0.0)","(0.037350666078596204, -0.00253028265851155)","(0.07705026703049671, -0.010635844649365405)","(0.1189707588319666, -0.025238299205689364)","(0.1630002292888796, -0.047549286351836)","(0.2090638971714632, -0.07925911263820604)","(0.25716876083788687, -0.12290645582264204)","(0.30751326191717077, -0.1826985451761602)","(0.3608198085708977, -0.2667150527639637)","(0.4197988001811607, -0.39532664199162504)","(0.5259473163493673, -0.768010161986558)",0.006987100001424551
3.5222065,"(0.0, 0.0)","(0.037331596421055255, -0.0025300073038342454)","(0.07701131470938316, -0.010634829116395047)","(0.1189108499634317, -0.025236257626854844)","(0.16291792496112706, -0.04754622794265042)","(0.2089572192420598, -0.07925557062028556)","(0.2570348729866496, -0.1229039591781843)","(0.30734781416299456, -0.18270067143635027)","(0.3606153428256117, -0.2667301193318234)","(0.4195394914821645, -0.39537666282047573)","(0.5255324589377262, -0.768246126508386)",0.007789500057697296
3.528206,"(0.0, 0.0)","(0.0373125509489, -0.0025297294105214446)","(0.07697241129180706, -0.010633802586809796)","(0.11885101664859785, -0.02523418918931639)","(0.1628357266121839, -0.04754311749337798)","(0.2088506840364801, -0.07925193946023186)","(0.25690117467009965, -0.12290132065729463)","(0.30718261883921905, -0.18270258191971397)","(0.3604112195189215, -0.26674486652407586)","(0.4192806681544157, -0.39542621761951724)","(0.5251185093966816, -0.7684813704632254)",0.008519100025296211
3.5342055,"(0.0, 0.0)","(0.03729352961975053, -0.002529448995440129)","(0.07693355669220933, -0.010632765131824304)","(0.11879125875086975, -0.025232094062319882)","(0.16275363403754153, -0.04753995532215102)","(0.20874429125346392, -0.07924821968430595)","(0.2567676654447339, -0.12289854106338544)","(0.30701767528974266, -0.1827042777869766)","(0.3602074376700949, -0.2667592959515927)","(0.4190223286905059, -0.3954753085674254)","(0.5247054646816856, -0.7687158972837811)",0.00724499998614192
3.540205,"(0.0, 0.0)","(0.03727453239097316, -0.002529166075303063)","(0.07689475082450059, -0.010631716822005728)","(0.1187315761328699, -0.025229972413579434)","(0.16267164703173959, -0.04753674174423126)","(0.20863804059078786, -0.07924441181402293)","(0.2566343448663305, -0.1228956211925959)","(0.306852982858389, -0.1827057601882196)","(0.36000399629960417, -0.26677340921)","(0.41876447158667696, -0.3955239378206613)","(0.5242933217603244, -0.7689497103911507)",0.006466899998486042
3.5462045,"(0.0, 0.0)","(0.03725555922002703, -0.00252888066672066)","(0.0768559936027868, -0.010630657727495517)","(0.1186719686575652, -0.025227824409813436)","(0.16258976538990327, -0.047533477073040974)","(0.2085319317472044, -0.07924051636791238)","(0.2565012124922603, -0.1228925618366011)","(0.3066885408915222, -0.18270703026721463)","(0.3598008944319086, -0.26678720788632654)","(0.4185070953454649, -0.39557210752407257)","(0.5238820776131614, -0.7691828131717952)",0.006475699949078262
3.552204,"(0.0, 0.0)","(0.03723661006483583, -0.002528592786256534)","(0.07681728494214694, -0.010629587918247077)","(0.11861243618947416, -0.025225650217319248)","(0.1625079889093904, -0.047530161621268434)","(0.20842596442452183, -0.07923653386340661)","(0.2563682678839646, -0.12288936378562822)","(0.30652434874085094, -0.182708089166077)","(0.35959813109843886, -0.2668006935661519)","(0.4182501984785398, -0.39561981982231015)","(0.5234717292346303, -0.7694152090060393)",0.0071029000682756305
3.5582035,"(0.0, 0.0)","(0.03721768488287826, -0.002528302450294038)","(0.07677862475672956, -0.010628507463454465)","(0.11855297859171046, -0.02522345000059084)","(0.16242631738575497, -0.0475267956982066)","(0.20832013832250396, -0.07923246481229115)","(0.25623551060086996, -0.12288602782118367)","(0.3063604057565292, -0.18270893801403065)","(0.359395705330233, -0.26681386781633254)","(0.41799377949965955, -0.39566707683220825)","(0.5230622736306271, -0.7696469012454298)",0.0066566999303177
3.564203,"(0.0, 0.0)","(0.03719878363208518, -0.0025280096751693296)","(0.07674001296162992, -0.010627416432121761)","(0.1184935957288983, -0.025221223923695874)","(0.16234475061672593, -0.04752337961240312)","(0.20821445314389458, -0.0792283097252326)","(0.2561029402063788, -0.12288255472328694)","(0.3061967112939404, -0.18270957793857628)","(0.35919361616516515, -0.2668267322021597)","(0.4177378369315628, -0.39571388067019714)","(0.5226537078207605, -0.7698778932237001)",0.006642299937084317
3.5702024999999997,"(0.0, 0.0)","(0.0371799062700869, -0.0025277144770610087)","(0.07670144947131505, -0.010626314892590633)","(0.11843428746472535, -0.025218972149132525)","(0.16226328839886656, -0.047519913669458985)","(0.2081089085901965, -0.07922406910801484)","(0.2559705562628318, -0.12287894526445309)","(0.30603326470798603, -0.1827100100561923)","(0.35899186264184807, -0.26683928827305764)","(0.41748236930013266, -0.3957602334294213)","(0.5222460288363593, -0.7701081882403443)",0.00747920002322644
3.576202,"(0.0, 0.0)","(0.03716105275496358, -0.0025274168721015895)","(0.07666293420119394, -0.010625202913017294)","(0.11837505366438202, -0.025216694838983006)","(0.16218193053090285, -0.04751639817424877)","(0.20800350436587406, -0.07921974346533299)","(0.25583835833651947, -0.12287520021575428)","(0.3058700653587603, -0.1827102354816956)","(0.35879044380567926, -0.26685153757697067)","(0.4172273751401605, -0.39580613720274366)","(0.5218392337223314, -0.7703377896019731)",0.007294199895113707
3.5822015,"(0.0, 0.0)","(0.037142223044599035, -0.0025271168762827523)","(0.0766244670662648, -0.010624080560966895)","(0.11831589419245903, -0.02521439215393201)","(0.16210067681085327, -0.04751283342903026)","(0.20789824017472688, -0.07921533329756059)","(0.25570634599335335, -0.1228713203416508)","(0.30570711260664135, -0.18271025532025192)","(0.35858935870359926, -0.26686348164806983)","(0.41697285299032694, -0.39585159406306114)","(0.5214333195354518, -0.7705667005691615)",0.007580399978905916
3.5882009999999998,"(0.0, 0.0)","(0.037123417096951, -0.002526814505495987)","(0.07658604798168098, -0.010622947903587332)","(0.11825680891382712, -0.025212064253686967)","(0.16201952703722838, -0.047509219734252706)","(0.20779311572140333, -0.07921083910213052)","(0.25557451880066956, -0.12286730640219555)","(0.3055444058143312, -0.1827100706707769)","(0.3583886063862618, -0.26687512201197583)","(0.41671880139526396, -0.39589660607165356)","(0.5210282833449948, -0.770794924397414)",0.007471600081771612
3.5942005,"(0.0, 0.0)","(0.03710463487029386, -0.002526509775569141)","(0.07654767686325924, -0.01062180500776561)","(0.11819779769442555, -0.02520971129735602)","(0.16193848101010727, -0.04750555738928439)","(0.20768813071275874, -0.0792062613747772)","(0.25544287632884755, -0.12286315915501858)","(0.3053819443486865, -0.1827096826290014)","(0.3581881859099792, -0.2668864601904703)","(0.4164652189073996, -0.39594117528571277)","(0.5206241222332874, -0.7710224643183781)",0.0065737999975681305
3.6002,"(0.0, 0.0)","(0.03708587632266412, -0.0025262027021851013)","(0.07650935362631765, -0.010620651939779653)","(0.11813886039945695, -0.02520733344260531)","(0.16185753852867196, -0.047501846690789)","(0.2075832848547405, -0.0792016006067599)","(0.2553114181475903, -0.12285887935088534)","(0.3052197275764999, -0.18270909228060117)","(0.3579880963322179, -0.26689749769091764)","(0.4162121040826467, -0.39598530374139457)","(0.5202208332942435, -0.7712493235388442)",0.007809000089764595
3.6061995,"(0.0, 0.0)","(0.03706714141227269, -0.002525893300943466)","(0.07647107818654016, -0.010619488765562159)","(0.11807999689472964, -0.025204930846297064)","(0.1617766993930395, -0.04749808793395392)","(0.20747857785469992, -0.07919685728696148)","(0.25518014382868104, -0.1228544677370496)","(0.3050577548676199, -0.1827083007063761)","(0.35778833671491933, -0.26690823601422814)","(0.4159594554835611, -0.3960289934665564)","(0.5198184136343523, -0.7714755052531852)",0.0075020999647676945
3.612199,"(0.0, 0.0)","(0.037048430097518646, -0.002525581587363223)","(0.07643285046000414, -0.010618315550711983)","(0.11802120704670095, -0.025202503664516946)","(0.16169596340432002, -0.047494281412542264)","(0.207374009421465, -0.07919203190197621)","(0.25504905294606867, -0.12284992505739309)","(0.3048960255950442, -0.18270730898246315)","(0.3575889061245939, -0.26691867665517954)","(0.41570727167942073, -0.3960722464812653)","(0.5194168603726486, -0.771701012631806)",0.007111599901691079
3.6181985,"(0.0, 0.0)","(0.03702974233676459, -0.0025252675768502116)","(0.07639467036271069, -0.010617132360354721)","(0.1179624907217462, -0.025200052052236424)","(0.1616153303636187, -0.04749042741824199)","(0.20726957926407824, -0.0791871249349959)","(0.25491814507435795, -0.12284525205064133)","(0.3047345391332058, -0.18270611817757354)","(0.3573898036304863, -0.26692882109815935)","(0.41545555124446154, -0.39611506479096414)","(0.5190161706400893, -0.7719258488309256)",0.00919769995380193
3.624198,"(0.0, 0.0)","(0.03701107808828573, -0.002524951284690223)","(0.07635653781047752, -0.010615939259113086)","(0.1179038477859924, -0.025197576163240597)","(0.16153480007180732, -0.04748652624052649)","(0.20716528709150628, -0.07918213686556978)","(0.2547874197884622, -0.12284044944997716)","(0.3045732948575741, -0.1827047293523916)","(0.3571910283041455, -0.26693867081622996)","(0.4152042927574565, -0.3961574503849538)","(0.5186163415793713, -0.7721500169717983)",0.007330299937166274
3.6301975,"(0.0, 0.0)","(0.036992437310765014, -0.0025246327261229198)","(0.07631845271997567, -0.010614736311423258)","(0.11784527810692921, -0.0251950761508938)","(0.16145437233172316, -0.04748257816812825)","(0.20706113261541753, -0.07917706817212426)","(0.2546568766669145, -0.12283551798706989)","(0.3044122921484063, -0.18270314356580183)","(0.3569925792234183, -0.2669482272807129)","(0.41495349480551663, -0.396199405251758)","(0.5182173703461096, -0.7723735201771669)",0.00661410007160157
3.636197,"(0.0, 0.0)","(0.03697381996273464, -0.002524311916259898)","(0.07628041500756065, -0.010613523581183969)","(0.11778678155159147, -0.025192552167289876)","(0.16137404694568747, -0.04747858348740201)","(0.2069571155470447, -0.07917191932916184)","(0.2545265152881227, -0.12283045838759207)","(0.3042515303864978, -0.18270136186795266)","(0.3567944554679116, -0.2669574919505006)","(0.4147031559797479, -0.3962409313619662)","(0.5178192541073826, -0.7725963615457784)",0.007318399962969124
3.6421965,"(0.0, 0.0)","(0.036955226002633394, -0.00252398887009372)","(0.0762424245893912, -0.010612301131795066)","(0.11772835798674429, -0.02519000436334523)","(0.16129382371575665, -0.047474542482503025)","(0.2068532355975013, -0.0791666908075651)","(0.254396335230744, -0.12282527137170363)","(0.30409100895360325, -0.18269938530099905)","(0.356596656119436, -0.2669664662731917)","(0.4144532748756629, -0.3962820306700367)","(0.5174219900418247, -0.7728185441467175)",0.007489299983717501
3.648196,"(0.0, 0.0)","(0.03693665538943944, -0.0025236636025922714)","(0.0762044813827551, -0.010611069026561436)","(0.11767000728094237, -0.02518743288977635)","(0.16121370244653396, -0.047470455437269694)","(0.20674949248133315, -0.07916138307781576)","(0.25426633607792176, -0.12281995765920044)","(0.30393072723723635, -0.18269721490706634)","(0.3563991802671191, -0.26697515169735625)","(0.41420385009805183, -0.39632270513398016)","(0.5170255753411329, -0.7730400710432199)",0.007530900067649782
3.6541955,"(0.0, 0.0)","(0.036918108081759396, -0.002523336128564598)","(0.0761665853041618, -0.01060982732811843)","(0.1176117293015663, -0.025184837895708613)","(0.16113368294112165, -0.047466322632543106)","(0.20664588591140248, -0.07915599660540855)","(0.2541365174111773, -0.12281451796217395)","(0.3037706846237419, -0.18269485171688932)","(0.3562020270000101, -0.2669835496550233)","(0.41395488025391103, -0.3963629566872287)","(0.5166300072077561, -0.7732609452714361)",0.007553100003860891
3.660195,"(0.0, 0.0)","(0.036899584038540906, -0.0025230064627669493)","(0.07612873627083377, -0.010608576098885845)","(0.1175535239171392, -0.0251822195297751)","(0.16105376500428417, -0.047462144348283095)","(0.20654241560288344, -0.07915053185446988)","(0.2540068788151769, -0.12280895299080019)","(0.30361088050369617, -0.18269229675876528)","(0.3560051954128342, -0.266991661575472)","(0.41370636395792537, -0.3964027872607729)","(0.5162352828565987, -0.7734811698530272)",0.006401600083336234
3.6661945,"(0.0, 0.0)","(0.0368810832186138, -0.002522674619835536)","(0.07609093419974622, -0.010607315400779879)","(0.11749539099583466, -0.025179577939418874)","(0.16097394844040958, -0.04745792086222365)","(0.2064390812706847, -0.0791449892854564)","(0.25387741987465334, -0.12280326344965425)","(0.30345131426841365, -0.18268955105284815)","(0.3558086846022612, -0.2669994888764311)","(0.41345829982889526, -0.3964421987690125)","(0.515841399513833, -0.7737007477877242)",0.007403300027363002
3.6721939999999997,"(0.0, 0.0)","(0.03686260558093764, -0.002522340614323748)","(0.076053179008145, -0.010606045295372396)","(0.11743733040628074, -0.025176913271278446)","(0.16089423305460696, -0.04745365245061476)","(0.20633588263083533, -0.07913936935642338)","(0.25374814017605785, -0.12279745003973838)","(0.3032919853118164, -0.18268661561428298)","(0.355612493668893, -0.2670070329689036)","(0.41321068649162307, -0.39648119311749525)","(0.5154483544174535, -0.7739196820662174)",0.008908599964343011
3.6781935,"(0.0, 0.0)","(0.03684415108456687, -0.0025220044606976684)","(0.07601547061347379, -0.010604765843871626)","(0.11737934201744726, -0.025174225671140707)","(0.16081461865255173, -0.047449339388131485)","(0.2062328194002879, -0.07913367252286758)","(0.2536190393073228, -0.12279151345822877)","(0.30313289303016155, -0.18268349145281068)","(0.3554166217169683, -0.26701429525655296)","(0.4129635225766201, -0.396519772201923)","(0.5150561448171337, -0.7741379756477005)",0.007391300052404404
3.684193,"(0.0, 0.0)","(0.0368257196888195, -0.0025216661733616736)","(0.07597780893372734, -0.010603477107231724)","(0.11732142569919371, -0.025171515284205886)","(0.1607351050412337, -0.047444981948383855)","(0.2061298912978628, -0.07912789923859943)","(0.2534901168589873, -0.1227854543998697)","(0.30297403682331475, -0.1826801795749246)","(0.35522106785571395, -0.26702127713902374)","(0.41271680672138544, -0.396557937913482)","(0.514664767974579, -0.7743556314785585)",0.007166899973526597
3.6901924999999998,"(0.0, 0.0)","(0.03680731135257387, -0.0025213257665547867)","(0.07594019388597809, -0.010602179145708757)","(0.11726358131997966, -0.025168782254012406)","(0.16065569202582894, -0.0474405804018444)","(0.20602709804029354, -0.07912204995219492)","(0.2533613724194743, -0.12277927355129131)","(0.3028154160893904, -0.18267668097506698)","(0.355025831193623, -0.2670279799983534)","(0.41247053756493446, -0.39659569211697315)","(0.5142742211617618, -0.7745726524992956)",0.007455000071786344
3.696192,"(0.0, 0.0)","(0.03678892603530265, -0.002520983254504617)","(0.0759026253885427, -0.010600872019519914)","(0.11720580875023162, -0.025166026724032554)","(0.16057637941429762, -0.04743613501892271)","(0.2059244393480365, -0.07911612511225614)","(0.2532328055820236, -0.12277297159943011)","(0.3026570302326107, -0.1826729966486653)","(0.35483091084683255, -0.2670344052190801)","(0.4122247137557837, -0.39663303668314864)","(0.5138845016633805, -0.7747890416244848)",0.0070526000345125794
3.7021915,"(0.0, 0.0)","(0.03677056369614622, -0.00252063865129049)","(0.07586510335903986, -0.010599555788257201)","(0.1171481078593236, -0.025163248836252733)","(0.16049716701325986, -0.04743164606722876)","(0.2058219149400573, -0.07911012516272686)","(0.25310441593846583, -0.12276654922402624)","(0.3024988786562422, -0.18266912758050996)","(0.35463630593158224, -0.2670405541703022)","(0.41197933394474223, -0.39666997345983307)","(0.5134956067745546, -0.7750048017393799)",0.0072592999786138535
3.708191,"(0.0, 0.0)","(0.03675222429469444, -0.0025202919709600524)","(0.07582762771602895, -0.010598230511386777)","(0.11709047851812475, -0.025160448732382275)","(0.16041805463147374, -0.047427113813902126)","(0.20571952453822528, -0.07910405054687797)","(0.2529762030844672, -0.12276000710400366)","(0.3023409607685395, -0.18266507475463273)","(0.3544420155705505, -0.267046428220919)","(0.4117343967909491, -0.39670650429644716)","(0.5131075338026626, -0.7752199357326963)",0.007743100053630769
3.7141905,"(0.0, 0.0)","(0.0367339077902342, -0.00251994322741827)","(0.07579019837743334, -0.010596896247773432)","(0.11703292059654725, -0.025157626552701675)","(0.16033904207648683, -0.047422538523391566)","(0.2056172678630809, -0.07909790170350572)","(0.25284816661447373, -0.1227533459113803)","(0.30218327597700906, -0.18266083914487014)","(0.3542480388867287, -0.26705202872505784)","(0.41148990095601584, -0.39674263102052854)","(0.5127202800654705, -0.7754344464509231)",0.006481099990196526
3.72019,"(0.0, 0.0)","(0.036715614142499305, -0.0025195924345391713)","(0.07575281526211083, -0.01059555305615909)","(0.1169754339659881, -0.025154782437221197)","(0.1602601291579693, -0.047417920459687526)","(0.2055151446380463, -0.07909167907075255)","(0.2527203061267369, -0.12274656631738508)","(0.30202582369410474, -0.18265642172433605)","(0.35405437500949277, -0.26705735703669353)","(0.4112458451098102, -0.3967783554612737)","(0.5123338428928834, -0.775648336749689)",0.006544900010339916
3.7261895,"(0.0, 0.0)","(0.03669734331089717, -0.002519239606051792)","(0.0757154782882341, -0.010594200994674206)","(0.11691801849681074, -0.02515191652449722)","(0.16018131568427463, -0.04741325988404037)","(0.20541315458507783, -0.0790853830821996)","(0.25259262121812, -0.12273966898619743)","(0.3018686033313357, -0.18265182345572012)","(0.35386102306831013, -0.26706241449466017)","(0.4110022279244405, -0.39681367942537166)","(0.5119482196250347, -0.7758616094567921)",0.0073102000169456005
3.732189,"(0.0, 0.0)","(0.03667909525520157, -0.0025188847556435055)","(0.0756781873747419, -0.010592840121280282)","(0.11686067406060081, -0.02514902895270381)","(0.16010260146551927, -0.047408557057025166)","(0.20531129742855728, -0.07907901417040064)","(0.2524651114887433, -0.12273265458060639)","(0.3017116143045296, -0.18264704530005108)","(0.35366798219835116, -0.26706720243618054)","(0.41075904807960034, -0.3968486047188002)","(0.5115634076138929, -0.7760742673779317)",0.007665399927645922
