F,E,base,height,length,coord0,coord1,coord2,coord3,coord4,coord5,coord6,coord7,coord8,coord9,coord10,time
64.0,180000000000.0,0.008,0.008,1.2400000000000002,"(0.0, 0.0)","(4.617351843467371e-05, -0.0020537486296355973)","(0.00038675580535331433, -0.008550867376468823)","(0.001373052927679641, -0.020097459305460474)","(0.0034436879600964754, -0.03749200966562324)","(0.007171055253953451, -0.06184072531669798)","(0.01334952656014321, -0.09478180448699351)","(0.023186049061415526, -0.13898153176672778)","(0.03880226478252402, -0.19947183502292307)","(0.06512974671602845, -0.2888190207318868)","(0.14727928497437537, -0.5328418433715227)",0.005260800011456013
64.0,180000000000.0,0.008,0.008,1.62,"(0.0, 0.0)","(0.00011166913983770566, -0.003544621842313638)","(0.0009385885841191877, -0.014795369095224472)","(0.0033444363486578865, -0.034855468339054424)","(0.008421262152367825, -0.06516491737836702)","(0.017611741033666195, -0.10770563893884005)","(0.03294094120469804, -0.16540030479470666)","(0.05751569044583671, -0.2429940079391707)","(0.09683508387889306, -0.34942931110561526)","(0.16371543355297546, -0.5070149234572654)","(nan, -0.938694634751878)",0.00595009999233298
64.0,180000000000.0,0.008,0.011,0.1,"(0.0, 0.0)","(3.4785494797129335e-11, -5.185781590577266e-07)","(2.904742297388241e-10, -2.154444985625545e-06)","(1.0279854328887339e-09, -5.0542984340273635e-06)","(2.5698526293083113e-09, -9.414324314276679e-06)","(5.333327911249963e-09, -1.5509316536882067e-05)","(9.893371601121803e-09, -2.3749226294165287e-05)","(1.7119066601789523e-08, -3.4804117717820146e-05)","(2.8533793425267184e-08, -4.994076867986014e-05)","(4.7677570558235516e-08, -7.232239867042956e-05)","(1.0703994302030395e-07, -0.00013356683062358215)",0.004451700020581484
64.0,180000000000.0,0.008,0.011,0.48,"(0.0, 0.0)","(8.847923929980461e-08, -5.729440106724857e-05)","(7.388506226765901e-07, -0.00023803312415470493)","(2.6148203214754195e-06, -0.0005584266662826636)","(6.536857637032267e-06, -0.0010401523142294189)","(1.3566414653554126e-05, -0.001713571291670226)","(2.5166175395191503e-05, -0.0026239762578304376)","(4.3547099035090575e-05, -0.003845396396272177)","(7.258471353099871e-05, -0.005517785293074277)","(0.00012128492069801711, -0.007990616596450326)","(0.00027230280753082203, -0.014757087485552049)",0.004492899985052645
64.0,180000000000.0,0.008,0.011,0.86,"(0.0, 0.0)","(1.6073281067507939e-06, -0.00032656095028156583)","(1.3423734962450529e-05, -0.0013568335507992422)","(4.751301631969462e-05, -0.003183359072773507)","(0.00011879396624814298, -0.005929796319283854)","(0.00024657316221876613, -0.009769250203393632)","(0.00045746127143603266, -0.01495986763183196)","(0.0007916883422966481, -0.021923499303667354)","(0.0013197770347709303, -0.031457610460585476)","(0.0022056044588351087, -0.04555358859393388)","(0.004953046162424091, -0.08411903150080667)",0.004775700013851747
64.0,180000000000.0,0.008,0.011,1.2400000000000002,"(0.0, 0.0)","(9.466043429828819e-06, -0.0009484646994749497)","(7.909061213914881e-05, -0.003941975938824191)","(0.0002800619408549754, -0.009250827806840953)","(0.0007005330741872706, -0.01723530677627352)","(0.0014547100294496906, -0.028398857600647334)","(0.0027001385853224757, -0.043491364416590114)","(0.004675129868041417, -0.06373744028743072)","(0.0077975469768857275, -0.09145155100383867)","(0.013038361764846629, -0.13241377810932844)","(0.029304395110299808, -0.2444299235421284)",0.0063436999917030334
64.0,180000000000.0,0.008,0.011,1.62,"(0.0, 0.0)","(3.181649590312807e-05, -0.0019728624488791306)","(0.0002660864385937711, -0.008205028429801628)","(0.000943136839250458, -0.01926600581536699)","(0.002361471763559553, -0.035911137459168345)","(0.004908820508271017, -0.059192060273842086)","(0.009121156934310815, -0.09067138855338444)","(0.0158103928484431, -0.13289743868045284)","(0.026401223804057072, -0.1906838196056638)","(0.04420417148728917, -0.27605305329375046)","(0.09955712281250828, -0.5093222563419875)",0.005107799981487915
64.0,180000000000.0,0.008,0.014000000000000002,0.1,"(0.0, 0.0)","(8.184402808253388e-12, -2.5154100127782e-07)","(6.83434038528663e-11, -1.0450329080740488e-06)","(2.4186663435954436e-10, -2.4516328652689923e-06)","(6.046404349424606e-10, -4.566502552487399e-06)","(1.2548368177878189e-09, -7.522933221853796e-06)","(2.3277336308469287e-09, -1.1519775388779138e-05)","(4.027810494855455e-09, -1.6882049700762178e-05)","(6.713491616794354e-09, -2.4224218190415944e-05)","(1.1217679979358408e-08, -3.508062899440565e-05)","(2.5184739613215434e-08, -6.478779191849525e-05)",0.004274200007785112
64.0,180000000000.0,0.008,0.014000000000000002,0.48,"(0.0, 0.0)","(2.0845564965149554e-08, -2.7812000724137138e-05)","(1.740702195995869e-07, -0.00011554585253024415)","(6.1603472804872e-07, -0.0002710694667236588)","(1.5400252374314638e-06, -0.0005049047587195015)","(3.19609226301365e-06, -0.0008317893848713048)","(5.9287995840817675e-06, -0.0012737095166718416)","(1.0258975471522103e-05, -0.0018666013170110325)","(1.7099560376654388e-05, -0.002678403151183657)","(2.8572036437690684e-05, -0.0038787612889037014)","(6.414729278397813e-05, -0.00716337316671529)",0.005307500017806888
64.0,180000000000.0,0.008,0.014000000000000002,0.86,"(0.0, 0.0)","(3.833802496092109e-07, -0.00015961436076971568)","(3.201498305627215e-06, -0.0006631364590860587)","(1.1330441332502161e-05, -0.0015557375291626362)","(2.832581581144189e-05, -0.0028978153442997165)","(5.878777471962637e-05, -0.004773956107504468)","(0.00010905556649903891, -0.00731033810710647)","(0.0001887116689388013, -0.010713188980104229)","(0.0003145530999171253, -0.01537238214167163)","(0.000525612454560398, -0.022261462969250786)","(0.0011801200391273747, -0.041111788534154974)",0.004647499998100102
64.0,180000000000.0,0.008,0.014000000000000002,1.2400000000000002,"(0.0, 0.0)","(2.3560181356685472e-06, -0.0004747394781117974)","(1.967652722223434e-05, -0.0019725061164289413)","(6.964479832291537e-05, -0.004627836167171262)","(0.00017412914939474167, -0.008620502041425431)","(0.00036142977619640915, -0.014202157352302248)","(0.0006705536102841192, -0.021748084261313257)","(0.0011604715569921709, -0.031871547842602245)","(0.0019345588392111202, -0.04573186107626426)","(0.003233033682132236, -0.06622399985784228)","(0.007260337920610427, -0.12228866365111116)",0.004761300020618364
64.0,180000000000.0,0.008,0.014000000000000002,1.62,"(0.0, 0.0)","(8.670409530578405e-06, -0.0010389141408344558)","(7.243041638102521e-05, -0.004317378794201333)","(0.00025643305794414983, -0.01013079367652613)","(0.0006413146244966805, -0.01887329435454271)","(0.0013314961004659565, -0.031096014705150818)","(0.0024709752118078354, -0.04762025694778532)","(0.00427751939849963, -0.0697876169420299)","(0.007132928239820813, -0.10013389196064218)","(0.011924385560432293, -0.14499170477364667)","(0.026791470826081243, -0.2676830141983927)",0.005196900019655004
64.0,180000000000.0,0.008,0.017,0.1,"(0.0, 0.0)","(2.553071469513224e-12, -1.4049027366231308e-07)","(2.1319231102712166e-11, -5.836700898833144e-07)","(7.544853977692334e-11, -1.3692820201858292e-06)","(1.886132014461417e-10, -2.5504756106659142e-06)","(3.9143725413803843e-10, -4.2016964753836966e-06)","(7.261196435792705e-10, -6.434006283144534e-06)","(1.2564463150455119e-09, -9.42893504237551e-06)","(2.094225085014223e-09, -1.3529671098353645e-05)","(3.4992739955663765e-09, -1.9593176101397574e-05)","(7.856195166633384e-09, -3.618517277322905e-05)",0.004346399975474924
64.0,180000000000.0,0.008,0.017,0.48,"(0.0, 0.0)","(6.504474434759766e-09, -1.5535981209670493e-05)","(5.4315286455997036e-08, -6.454463706478856e-05)","(1.9222144675978825e-07, -0.00015142091668266178)","(4.805333384955146e-07, -0.0002820423503734261)","(9.972729073104425e-07, -0.0004646414541434012)","(1.8499521424464316e-06, -0.000711499870420091)","(3.201081274911699e-06, -0.00104269188092852)","(5.335518116045268e-06, -0.0014961685443538738)","(8.915212669879935e-06, -0.0021666959296917105)","(2.001553086738994e-05, -0.004001505106245751)",0.005009599990444258
64.0,180000000000.0,0.008,0.017,0.86,"(0.0, 0.0)","(1.1994334282033892e-07, -8.929332058954028e-05)","(1.001590030691446e-06, -0.00037097377062247656)","(3.544653361220451e-06, -0.0008703043538962522)","(8.861342086441404e-06, -0.0016210683726192682)","(1.8390523865041697e-05, -0.002670583412957468)","(3.411495045740898e-05, -0.00408943817000227)","(5.903169172838396e-05, -0.005993007854487585)","(9.839421820356797e-05, -0.008599411877897489)","(0.00016441048215365406, -0.012453308814130459)","(0.0003691239363655674, -0.02299886696335688)",0.009168499993393198
64.0,180000000000.0,0.008,0.017,1.2400000000000002,"(0.0, 0.0)","(7.441816255449041e-07, -0.0002670059442447044)","(6.214516937802506e-06, -0.0011093159588719931)","(2.1994082937709658e-05, -0.002602504241849565)","(5.498528003283765e-05, -0.0048476130974475454)","(0.00011411850769421639, -0.007986143930036526)","(0.00021170057590008673, -0.012229169412942444)","(0.0003663348444548076, -0.017921663750479103)","(0.0006106311225689831, -0.02571579695242167)","(0.0010203673623123688, -0.03724009493118352)","(0.002291005444867711, -0.06877315233790998)",0.006088499998440966
64.0,180000000000.0,0.008,0.017,1.62,"(0.0, 0.0)","(2.8017796891433022e-06, -0.0005917949335276785)","(2.339905702852807e-05, -0.00245884116733467)","(8.281959281641882e-05, -0.005768820184123559)","(0.00020706672809933657, -0.010745810919793057)","(0.00042979081059524304, -0.01770350606764668)","(0.0007973719319592787, -0.027109720940171892)","(0.0013799267070567778, -0.039728947967181426)","(0.0023003678129073224, -0.05700638906799913)","(0.0038443140676549525, -0.08255091600981646)","(0.008632871021791111, -0.15243950123453257)",0.004774600005475804
64.0,180000000000.0,0.011,0.005,0.1,"(0.0, 0.0)","(2.0856615956868496e-09, -4.015430651152913e-06)","(1.7416221556945666e-08, -1.668221697012615e-05)","(6.163592820504493e-08, -3.91362854856682e-05)","(1.5408340156564115e-07, -7.289674849921057e-05)","(3.1977653512302306e-07, -0.00012009138534985138)","(5.931892979038622e-07, -0.0001838945094017721)","(1.0264310057392367e-06, -0.00026949451530635304)","(1.7108420593825446e-06, -0.0003867002230337563)","(2.858678440118001e-06, -0.0005600048476302367)","(6.4180209665698484e-06, -0.0010342296350887977)",0.004376800003228709
64.0,180000000000.0,0.011,0.005,0.48,"(0.0, 0.0)","(4.816430085333168e-06, -0.00042033146439955746)","(4.02496277359457e-05, -0.0017471921813765135)","(0.00014255173392564713, -0.004100661675281276)","(0.00035664006667449066, -0.007640636136165375)","(0.0007407352000720069, -0.012590380470346496)","(0.0013751821071850134, -0.01928228579119426)","(0.0023815455970409016, -0.028259019626592757)","(0.003973008289478497, -0.04054609542378812)","(0.00664492956587831, -0.05870467696005432)","(0.014940463771140389, -0.10835254988698496)",0.005850000015925616
64.0,180000000000.0,0.011,0.005,0.86,"(0.0, 0.0)","(4.978910801219788e-05, -0.0017447291586441818)","(0.00041792832829688764, -0.007275466950200652)","(0.001487065480398675, -0.01712398244493873)","(0.003738609739283416, -0.031986225114856034)","(0.007805364793947778, -0.052821753402428166)","(0.014571343290978755, -0.0810470704446826)","(0.025387042909773727, -0.1189632156441865)","(0.04263528041594522, -0.1709082844423038)","(0.07186167502588003, -0.2477095790136282)","(0.16364733576817692, -0.457701807693207)",0.0049983999924734235
64.0,180000000000.0,0.011,0.005,1.2400000000000002,"(0.0, 0.0)","(0.0001249024288465586, -0.0031121676414982424)","(0.0010553137902157284, -0.013041464009730212)","(0.003782255540770968, -0.030844921024277525)","(0.00958618597739505, -0.057900935771508955)","(0.020198526015267615, -0.09611071668649948)","(0.03810958353445759, -0.14829003952122027)","(0.0672328595494518, -0.21903373366227363)","(0.11464227972241903, -0.31703515159179047)","(0.1970454405867571, -0.4639858056526133)","(0.46545929509641026, -0.8744090943525445)",0.005311799992341548
64.0,180000000000.0,0.011,0.005,1.62,"(0.0, 0.0)","(0.00018720589964865697, -0.004043357242199151)","(0.0015903584417900074, -0.017015065835460825)","(0.005736054139256208, -0.040425950260616766)","(0.01464759215793865, -0.07627133279211236)","(0.031144950736429977, -0.12735184409578754)","(0.05943099967965271, -0.19790589306147913)","(0.1063844351033138, -0.295020598356043)","(0.1849961240882031, -0.4324397100539194)","(0.3272309933988692, -0.6451303639129965)","(0.8245409794058924, -1.2752506730602147)",0.005505399982212111
64.0,180000000000.0,0.011,0.008,0.1,"(0.0, 0.0)","(1.2433838507408534e-10, -9.80432156123527e-07)","(1.0382805552822116e-09, -4.073228308704267e-06)","(3.6744648539144276e-09, -9.555738185681385e-06)","(9.185766165070719e-09, -1.779887397849544e-05)","(1.9063624810689017e-08, -2.932216552869394e-05)","(3.5363199188398475e-08, -4.4900673092178674e-05)","(6.119096990914175e-08, -6.580123046352294e-05)","(1.0199216252809729e-07, -9.441882774623663e-05)","(1.7042034448910837e-07, -0.00013673389740050665)","(3.826098814857515e-07, -0.00025252359620770814)",0.004269900004146621
64.0,180000000000.0,0.011,0.008,0.48,"(0.0, 0.0)","(3.148421896977116e-07, -0.00010804986416787622)","(2.6291969918573743e-06, -0.00044891051819852067)","(9.30515030526935e-06, -0.0010531663289934225)","(2.3263003034068586e-05, -0.00196170743817652)","(4.828110997551205e-05, -0.0032317961081193337)","(8.956638800031169e-05, -0.004948847460150676)","(0.00015498981425740577, -0.00725246187987272)","(0.00025834844497962806, -0.010406551827701655)","(0.00043170355686489303, -0.015070130639413967)","(0.0009693005443142111, -0.027830662272973566)",0.005553200026042759
64.0,180000000000.0,0.011,0.008,0.86,"(0.0, 0.0)","(5.496966496092159e-06, -0.0006023540081780654)","(4.592387579518964e-05, -0.0025033180072646924)","(0.00016260207868673549, -0.005874338301090914)","(0.0004066851515996117, -0.010944064243070798)","(0.0008444284682353476, -0.01803212107000117)","(0.0015672131576422998, -0.02761471398391285)","(0.0027132490112241614, -0.040469630480062496)","(0.004524863309542104, -0.058066931268636095)","(0.00756514596704283, -0.0840778415034788)","(0.01699984838413704, -0.15521474105191446)",0.005053000000771135
64.0,180000000000.0,0.011,0.008,1.2400000000000002,"(0.0, 0.0)","(2.87495415538519e-05, -0.0016369160095046635)","(0.00024050834120270537, -0.0068092734631973635)","(0.000852736245356478, -0.01599155365236824)","(0.002135796773253429, -0.029812172822451168)","(0.00444116593512367, -0.04914514136669859)","(0.008255042847117533, -0.07528822956241443)","(0.014314314652611904, -0.11035698021041904)","(0.023912395077702486, -0.15834683176405448)","(0.040054837686158584, -0.22923685697386884)","(0.09027571281947933, -0.4229092028489715)",0.005055999994510785
64.0,180000000000.0,0.011,0.008,1.62,"(0.0, 0.0)","(7.967492758068073e-05, -0.0030536603119325494)","(0.0006681574645213406, -0.012724898343466504)","(0.002375034545161442, -0.029930973780794286)","(0.00596458411185663, -0.055875431897165456)","(0.012438082442762732, -0.09222073380011245)","(0.023189967130587852, -0.14142395277105807)","(0.040344921315294546, -0.20747934324093878)","(0.0676448167799436, -0.29792030334607134)","(0.11379221396100458, -0.4315548820408536)","(0.2582683282535905, -0.7966628528582045)",0.004782399977557361
64.0,180000000000.0,0.011,0.011,0.1,"(0.0, 0.0)","(1.8398968980315455e-11, -3.7714808116513213e-07)","(1.536395056317419e-10, -1.566870434877028e-06)","(5.437286697274057e-10, -3.6758565593225784e-06)","(1.35926296260247e-09, -6.846787156618601e-06)","(2.820938052594535e-09, -1.1279512512113644e-05)","(5.232865571414003e-09, -1.7272179209134318e-05)","(9.054726392287993e-09, -2.531210705290152e-05)","(1.5092276678396743e-08, -3.632058987257993e-05)","(2.521792545617796e-08, -5.259815300231844e-05)","(5.661654545185968e-08, -9.713959714937447e-05)",0.004276199993910268
64.0,180000000000.0,0.011,0.011,0.48,"(0.0, 0.0)","(4.683773055513818e-08, -4.1687926457338386e-05)","(3.9111850431289286e-07, -0.00017319430522751703)","(1.384174380586467e-06, -0.00040631308906643283)","(3.4603114556081005e-06, -0.0007568161937666551)","(7.18138853053607e-06, -0.0012467943795822886)","(1.3321639583091516e-05, -0.0019092030771682466)","(2.3051369936161192e-05, -0.0027979072552264143)","(3.842196822012589e-05, -0.0040147400011780136)","(6.420042885751931e-05, -0.005813985053286462)","(0.0001441379043658486, -0.010737343134487067)",0.004474700021091849
64.0,180000000000.0,0.011,0.011,0.86,"(0.0, 0.0)","(8.573201391581797e-07, -0.00023861371731272944)","(7.159522469532553e-06, -0.0009913761405330947)","(2.5339336624602415e-05, -0.002325850350192842)","(6.335029755011323e-05, -0.004332352192439191)","(0.000131483516613351, -0.007137345772259852)","(0.00024392174294712854, -0.010929457702274022)","(0.0004221048112836301, -0.016016962744444474)","(0.0007036151492961773, -0.02298264216311247)","(0.0011757856465285377, -0.03328176290749976)","(0.002640103985757869, -0.06146146987421568)",0.005133200000273064
64.0,180000000000.0,0.011,0.011,1.2400000000000002,"(0.0, 0.0)","(5.180602774670917e-06, -0.0007030657477558244)","(4.327364240158671e-05, -0.002921526716790624)","(0.00015319260400850632, -0.006855060132772002)","(0.00038308546004467425, -0.01277021907400159)","(0.0007952880004884477, -0.02103987073081746)","(0.0014757471841549408, -0.032219797783417124)","(0.0025544256120411113, -0.04721799263574252)","(0.004259167591968094, -0.06775076490590326)","(0.007119416871596229, -0.09810415973134086)","(0.01599303983606326, -0.18113223314155996)",0.0050759000005200505
64.0,180000000000.0,0.011,0.011,1.62,"(0.0, 0.0)","(1.835825263792057e-05, -0.0015064092948863593)","(0.00015343054260757993, -0.006262135441714459)","(0.0005434594323364128, -0.014698107060976589)","(0.0013597854945503474, -0.027387829002102827)","(0.002824555409416951, -0.045131773997896224)","(0.005244398683534102, -0.06912134985666595)","(0.009083324100362389, -0.10130137786575619)","(0.015155101304115903, -0.14534690334139652)","(0.025350631051501926, -0.21043627824535624)","(0.057010421871861006, -0.38838236182410496)",0.005418000015197322
64.0,180000000000.0,0.011,0.014000000000000002,0.1,"(0.0, 0.0)","(4.328946923148891e-12, -1.8293894758159737e-07)","(3.6148591064932845e-11, -7.600240877189429e-07)","(1.2792950726536745e-10, -1.7830060800058123e-06)","(3.198099354784212e-10, -3.3210934316127765e-06)","(6.637155720856658e-10, -5.471225254237331e-06)","(1.231198386297816e-09, -8.378020134401594e-06)","(2.1304129016463946e-09, -1.2277856774672452e-05)","(3.550938959540062e-09, -1.7617616748190727e-05)","(5.933320390560937e-09, -2.551318984497384e-05)","(1.3320857000787001e-08, -4.7118403705547424e-05)",0.0042640999890863895
64.0,180000000000.0,0.011,0.014000000000000002,0.48,"(0.0, 0.0)","(1.102790622362071e-08, -2.022911336721703e-05)","(9.208803930516041e-08, -8.404241627358026e-05)","(3.258991992105553e-07, -0.00019716254067490005)","(8.147141855319173e-07, -0.0003672425453970534)","(1.6908149615968426e-06, -0.0006050018549163474)","(3.1364824862600837e-06, -0.00092643216388895)","(5.4272445865477525e-06, -0.0013576717874525415)","(9.046063352668998e-06, -0.001948136011873438)","(1.5115241615182295e-05, -0.0028212177923113693)","(3.393524921968538e-05, -0.005210288158573306)",0.004377999983262271
64.0,180000000000.0,0.011,0.014000000000000002,0.86,"(0.0, 0.0)","(2.0318631355209504e-07, -0.00011621302916586287)","(1.696724602651134e-06, -0.0004828154640582947)","(6.004795487485337e-06, -0.001132689436723029)","(1.5011602913755917e-05, -0.002109805173614605)","(3.1154789523202275e-05, -0.003475746399000381)","(5.779345745920983e-05, -0.005322382292957164)","(0.00010000517024261191, -0.007799868761073393)","(0.0001666902627863731, -0.011192077852757693)","(0.00027853120802223685, -0.01620785814096156)","(0.0006253486148987131, -0.029932600864681105)",0.004987199994502589
64.0,180000000000.0,0.011,0.014000000000000002,1.2400000000000002,"(0.0, 0.0)","(1.2568328424111819e-06, -0.0003469127232434857)","(1.0495885442440844e-05, -0.0014413307485401836)","(3.714760352668822e-05, -0.003381483380627693)","(9.287199197710594e-05, -0.006298678992857953)","(0.000192756024697871, -0.010376780212761557)","(0.00035759194152090723, -0.015890025055424993)","(0.0006188110847038519, -0.023286603185139948)","(0.0010315102828858391, -0.0334137989215107)","(0.001723721832236902, -0.048387372199768644)","(nan, -0.08935691663129859)",0.00471000000834465
64.0,180000000000.0,0.011,0.014000000000000002,1.62,"(0.0, 0.0)","(4.697218258825631e-06, -0.000765752514398946)","(3.923219553539359e-05, -0.003181805863471051)","(0.00013887216846364403, -0.0074653730837508335)","(0.0003472408236685487, -0.013906576510516824)","(0.0007208028695174784, -0.022911415388404473)","(0.0013373960903630966, -0.035085217291365586)","(0.0023147068490847467, -0.051417061725582566)","(0.003859046144496503, -0.07377662612636951)","(0.006449825261917619, -0.10683285328954965)","(0.014486220231278102, -0.19726395186899787)",0.004778000002261251
64.0,180000000000.0,0.011,0.017,0.1,"(0.0, 0.0)","(1.3503764079159097e-12, -1.0217475102584758e-07)","(1.1276281991490222e-11, -4.2448736502779336e-07)","(3.990666130881948e-11, -9.958415319143378e-07)","(9.976236156616913e-11, -1.85489146927524e-06)","(2.0704120709535978e-10, -3.055779445234183e-06)","(3.84063308933591e-10, -4.67927758776102e-06)","(6.645667072202599e-10, -6.8574077298498664e-06)","(1.107689419355129e-09, -9.839761411868571e-06)","(1.850855871343704e-09, -1.4249583511543593e-05)","(nan, -2.631649095925471e-05)",0.005792000010842457
64.0,180000000000.0,0.011,0.017,0.48,"(0.0, 0.0)","(3.4405928037162248e-09, -1.1299279538494247e-05)","(2.8730483554728625e-08, -4.69431349494284e-05)","(1.0167694737550637e-07, -0.00011012798256584201)","(2.541815218165544e-07, -0.0002051285217833284)","(5.275143339089627e-07, -0.0003379322337537637)","(9.78544378499313e-07, -0.0005174715274066197)","(1.6932321935392292e-06, -0.0007583463900310277)","(2.8222545999656568e-06, -0.0010881585617938923)","(4.7157530524422064e-06, -0.0015758312343043999)","(1.0587320744770423e-05, -0.002910283528930077)",0.004332100012106821
64.0,180000000000.0,0.011,0.017,0.86,"(0.0, 0.0)","(6.348089461732931e-08, -6.496332052857145e-05)","(5.300963420440397e-07, -0.0002698926199980695)","(1.8760158082831158e-06, -0.0006331662987485252)","(4.689862533990841e-06, -0.0011793618331235975)","(9.733131084099789e-06, -0.0019429036524749692)","(1.805514750963244e-05, -0.0029751470496363567)","(3.124203355547861e-05, -0.004360031413465692)","(5.2074045972516636e-05, -0.0062562464271167595)","(8.701191643034623e-05, -0.009060050206216575)","(0.00019535189592578828, -0.016732245509312973)",0.0043274000054225326
64.0,180000000000.0,0.011,0.017,1.2400000000000002,"(0.0, 0.0)","(3.9467970265605334e-07, -0.00019447861285449937)","(3.295826147137193e-06, -0.0008079788553798137)","(1.1664168233144201e-05, -0.0018955320804911785)","(2.9159848582704928e-05, -0.0035307239760017746)","(6.051815712337927e-05, -0.0058166143632839605)","(0.00011226445520851058, -0.00890694290378217)","(0.00019426244174569618, -0.013052987587186399)","(0.0003238020019494803, -0.01872979183872026)","(0.0005410610958510587, -0.027123574535474235)","(0.0012147849718786574, -0.05009141919996755)",0.004698599979747087
64.0,180000000000.0,0.011,0.017,1.62,"(0.0, 0.0)","(1.493485034684272e-06, -0.0004322656919865329)","(1.2472098229937556e-05, -0.0017959414457167733)","(4.414162367721852e-05, -0.004213413967352765)","(0.00011035684934895817, -0.007848290663435679)","(0.00022904429695413953, -0.012929667012486122)","(0.00042490924270377484, -0.019799253991853217)","(0.0007352980102425244, -0.02901551876481304)","(0.0012256757261518425, -0.0416342244862352)","(0.0020481683434236952, -0.060291720624715835)","(0.00459890150233111, -0.1113413464246395)",0.004508000012720004
64.0,180000000000.0,0.014000000000000002,0.005,0.1,"(0.0, 0.0)","(1.2876748729795384e-09, -3.155115317988917e-06)","(1.075266377846551e-08, -1.3108008012804417e-05)","(3.8053605513205246e-08, -3.075122310022416e-05)","(9.512999456923188e-08, -5.7278394861441913e-05)","(1.9742763688809783e-07, -9.436141861541267e-05)","(3.662304053075882e-07, -0.00014449450431290277)","(6.337100317693745e-07, -0.00021175442567232172)","(1.0562590821924789e-06, -0.00030384845136208026)","(1.764922091709864e-06, -0.0004400220931059853)","(3.962423721443065e-06, -0.0008126432090807073)",0.004481999989366159
64.0,180000000000.0,0.014000000000000002,0.005,0.48,"(0.0, 0.0)","(3.082859746737082e-06, -0.00033700066853354504)","(2.57555141351673e-05, -0.001400540547793662)","(9.119243458872994e-05, -0.00328654211118965)","(0.000228082559363324, -0.006122930672834964)","(0.0004735847330953058, -0.01008852925210515)","(0.0008789496361041593, -0.015449762096603462)","(0.0015216918267144108, -0.022641779249150513)","(0.002537720052029624, -0.03248703693546198)","(0.004242842054550222, -0.04703947979477775)","(0.009534251668955052, -0.08683866870561885)",0.006379900005413219
64.0,180000000000.0,0.014000000000000002,0.005,0.86,"(0.0, 0.0)","(3.7477307280361916e-05, -0.0015331823797878489)","(0.0003141074861729154, -0.006386285376464801)","(0.0011158558174758082, -0.015015907488265465)","(0.0028005285220252807, -0.02802225077482909)","(0.0058359854173954395, -0.046235479339723856)","(0.010872666907437822, -0.0708836492956362)","(0.01890022655876572, -0.10396418661286883)","(0.03165991687846936, -0.1492454517152048)","(0.05320015408430012, -0.21613703313095434)","(0.1205238672534773, -0.3988482465515903)",0.005073200009064749
64.0,180000000000.0,0.014000000000000002,0.005,1.2400000000000002,"(0.0, 0.0)","(0.0001094392374090189, -0.002989042250574111)","(0.0009224362186440044, -0.012502601705317138)","(0.0032970589094261926, -0.029515040368749055)","(0.008330577890303725, -0.05529523561326191)","(0.017489822810524747, -0.09158844392565392)","(0.032858635064324904, -0.14096969541107324)","(0.05767061519625993, -0.2076240158906029)","(0.09770325375767486, -0.29944385516811994)","(0.1664927079116152, -0.436104540314623)","(0.3867409008807272, -0.8133307894084625)",0.006232199986698106
64.0,180000000000.0,0.014000000000000002,0.005,1.62,"(0.0, 0.0)","(0.00018035398267629565, -0.004115998261432563)","(0.0015284689929891127, -0.017288371689906056)","(0.005497255580145632, -0.04099112071393454)","(0.013990152967587877, -0.07715711749377688)","(0.02962283618078987, -0.12847344947278858)","(0.056227580221633044, -0.19895857425274582)","(0.09995073357206852, -0.29523964327395424)","(0.17213613837355302, -0.42997983879728613)","(0.3000522970481878, -0.6349754485804076)","(0.7302343284127361, -1.2221644422243485)",0.006762200006050989
64.0,180000000000.0,0.014000000000000002,0.008,0.1,"(0.0, 0.0)","(7.676026654579449e-11, -7.703415031151034e-07)","(6.409822169567425e-10, -3.2004017035678583e-06)","(2.26842977735231e-09, -7.508098700562201e-06)","(5.670829767573382e-09, -1.3984864171903502e-05)","(1.1768922208305055e-08, -2.303890113592596e-05)","(2.1831458037191442e-08, -3.52791870596312e-05)","(3.7776221407936905e-08, -5.1701093942996264e-05)","(6.296481933759646e-08, -7.418640465475275e-05)","(1.0520892479437549e-07, -0.00010743404268143369)","(2.362040071035576e-07, -0.0001984118949985117)",0.004314999998314306
64.0,180000000000.0,0.014000000000000002,0.008,0.48,"(0.0, 0.0)","(1.9483258414595972e-07, -8.500978230391529e-05)","(1.6269861944501196e-06, -0.00035318233387819913)","(5.75805944559582e-06, -0.000828574724661586)","(1.4394959854446832e-05, -0.0015433538591391688)","(2.9875401397760903e-05, -0.00254256958474494)","(5.5420857265342516e-05, -0.003893423871246817)","(9.59009249373588e-05, -0.005705753097479717)","(0.00015985145454933125, -0.008187203288760046)","(0.00026710790211254, -0.011856282931466759)","(0.0005997150476371726, -0.02189587946692178)",0.005032599990954623
64.0,180000000000.0,0.014000000000000002,0.008,0.86,"(0.0, 0.0)","(3.4729754370133037e-06, -0.0004794348903426598)","(2.9009506890387282e-05, -0.0019922343070804807)","(0.00010269519346026157, -0.004674543803942199)","(0.00025680492399657306, -0.008708117722359144)","(0.0005331229569094376, -0.014347213805414812)","(0.000989259170562029, -0.021970830568066937)","(0.0017123257803031144, -0.032198154766999096)","(0.0028550428922654025, -0.04619959500961912)","(0.004772287869404979, -0.06689794141284623)","(0.010720230602900283, -0.12351644629304806)",0.004916300007607788
